freq=1,back=6,"quantiles=[.005, .1, .25, .5, .75, .975]",,"w=[1/3,1/3,1/3]","money=[4000.00,4000.00,4000.00]",,,,ºı»•≥ı÷µ12000,,,,,
datetime,std,sstd,ged,sged,norm,,,,datetime,std,sstd,ged,sged,norm
2016/11/8,19222.38617,18470.90568,17373.33173,18161.26741,19308.8938,,,,2016/11/8,7222.38617,6470.90568,5373.33173,6161.26741,7308.8938
2016/11/9,19047.55693,18300.89916,17218.30221,17982.73395,19112.72494,,,,2016/11/9,7047.55693,6300.89916,5218.30221,5982.73395,7112.72494
2016/11/10,19252.03707,18498.62612,17399.77056,18186.23775,19333.82174,,,,2016/11/10,7252.03707,6498.62612,5399.77056,6186.23775,7333.82174
2016/11/11,19283.2461,18535.45057,17421.63132,18255.86699,19427.38271,,,,2016/11/11,7283.2461,6535.45057,5421.63132,6255.86699,7427.38271
2016/11/14,19260.39952,18521.57734,17399.26115,18273.75186,19466.3508,,,,2016/11/14,7260.39952,6521.57734,5399.26115,6273.75186,7466.3508
2016/11/15,19350.55152,18602.80638,17477.72199,18338.31365,19523.92258,,,,2016/11/15,7350.55152,6602.80638,5477.72199,6338.31365,7523.92258
2016/11/16,19279.4643,18534.75349,17417.83797,18266.29442,19445.58557,,,,2016/11/16,7279.4643,6534.75349,5417.83797,6266.29442,7445.58557
2016/11/17,19293.86303,18555.65278,17422.28087,18324.15983,19528.38254,,,,2016/11/17,7293.86303,6555.65278,5422.28087,6324.15983,7528.38254
2016/11/18,19186.38037,18451.21377,17332.0303,18207.77445,19398.17752,,,,2016/11/18,7186.38037,6451.21377,5332.0303,6207.77445,7398.17752
2016/11/21,19250.95027,18516.95096,17395.3784,18278.8368,19479.71356,,,,2016/11/21,7250.95027,6516.95096,5395.3784,6278.8368,7479.71356
2016/11/22,19325.1475,18590.45986,17466.14895,18353.97024,19562.78965,,,,2016/11/22,7325.1475,6590.45986,5466.14895,6353.97024,7562.78965
2016/11/23,19449.55755,18711.93571,17588.24836,18467.03498,19682.30298,,,,2016/11/23,7449.55755,6711.93571,5588.24836,6467.03498,7682.30298
2016/11/24,19474.84871,18722.73371,17617.80293,18419.68889,19596.54583,,,,2016/11/24,7474.84871,6722.73371,5617.80293,6419.68889,7596.54583
2016/11/25,19551.64831,18802.09668,17698.81169,18501.78527,19690.64087,,,,2016/11/25,7551.64831,6802.09668,5698.81169,6501.78527,7690.64087
2016/11/28,19558.5873,18809.47202,17702.5343,18515.10952,19707.85523,,,,2016/11/28,7558.5873,6809.47202,5702.5343,6515.10952,7707.85523
2016/11/29,19826.04894,19060.25483,17932.07846,18756.07348,19956.01032,,,,2016/11/29,7826.04894,7060.25483,5932.07846,6756.07348,7956.01032
2016/11/30,19613.80287,18859.12709,17740.51091,18568.13128,19762.68944,,,,2016/11/30,7613.80287,6859.12709,5740.51091,6568.13128,7762.68944
2016/12/1,19613.80287,18859.12709,17740.51091,18568.13128,19762.68944,,,,2016/12/1,7613.80287,6859.12709,5740.51091,6568.13128,7762.68944
2016/12/2,19489.76031,18737.69625,17601.76264,18472.83496,19665.18426,,,,2016/12/2,7489.76031,6737.69625,5601.76264,6472.83496,7665.18426
2016/12/5,19502.82058,18743.84465,17611.1384,18472.51898,19657.96529,,,,2016/12/5,7502.82058,6743.84465,5611.1384,6472.51898,7657.96529
2016/12/6,19454.34036,18702.87174,17574.30814,18432.78253,19620.54849,,,,2016/12/6,7454.34036,6702.87174,5574.30814,6432.78253,7620.54849
2016/12/7,19499.87828,18747.39343,17642.61938,18449.79928,19632.93805,,,,2016/12/7,7499.87828,6747.39343,5642.61938,6449.79928,7632.93805
2016/12/8,19602.19351,18848.48541,17695.3036,18593.99515,19799.24481,,,,2016/12/8,7602.19351,6848.48541,5695.3036,6593.99515,7799.24481
2016/12/9,19799.54638,19035.77829,17838.64662,18811.07079,20035.93983,,,,2016/12/9,7799.54638,7035.77829,5838.64662,6811.07079,8035.93983
2016/12/12,19560.58961,18800.97643,17545.12467,18652.34185,19879.89756,,,,2016/12/12,7560.58961,6800.97643,5545.12467,6652.34185,7879.89756
2016/12/13,19492.79989,18740.01658,17543.1708,18537.24157,19747.91377,,,,2016/12/13,7492.79989,6740.01658,5543.1708,6537.24157,7747.91377
2016/12/14,19554.81276,18795.63168,17597.87857,18587.86488,19797.45119,,,,2016/12/14,7554.81276,6795.63168,5597.87857,6587.86488,7797.45119
2016/12/15,19189.36218,18446.91662,17344.97318,18168.54658,19335.43862,,,,2016/12/15,7189.36218,6446.91662,5344.97318,6168.54658,7335.43862
2016/12/16,19065.03798,18331.49402,17228.01729,18065.22876,19231.36908,,,,2016/12/16,7065.03798,6331.49402,5228.01729,6065.22876,7231.36908
2016/12/19,18995.78309,18266.78423,17172.86628,17996.43343,19158.52363,,,,2016/12/19,6995.78309,6266.78423,5172.86628,5996.43343,7158.52363
2016/12/20,18818.93683,18097.74502,17012.87497,17831.42644,18984.07881,,,,2016/12/20,6818.93683,6097.74502,5012.87497,5831.42644,6984.07881
2016/12/21,18986.7738,18256.93852,17193.95076,17955.09945,19106.05874,,,,2016/12/21,6986.7738,6256.93852,5193.95076,5955.09945,7106.05874
2016/12/22,18905.08579,18177.66119,17127.51917,17868.38098,19011.09878,,,,2016/12/22,6905.08579,6177.66119,5127.51917,5868.38098,7011.09878
2016/12/23,18791.11367,18064.46334,17023.59762,17752.78876,18884.0618,,,,2016/12/23,6791.11367,6064.46334,5023.59762,5752.78876,6884.0618
2016/12/26,18853.21759,18124.39798,17080.51592,17811.33798,18946.45364,,,,2016/12/26,6853.21759,6124.39798,5080.51592,5811.33798,6946.45364
2016/12/27,18779.46319,18055.45747,17013.30409,17746.711,18880.09493,,,,2016/12/27,6779.46319,6055.45747,5013.30409,5746.711,6880.09493
2016/12/28,18713.96893,17992.16516,16952.54805,17685.51209,18814.95603,,,,2016/12/28,6713.96893,5992.16516,4952.54805,5685.51209,6814.95603
2016/12/29,18694.61281,17974.87212,16929.92582,17675.55989,18807.14173,,,,2016/12/29,6694.61281,5974.87212,4929.92582,5675.55989,6807.14173
2016/12/30,18786.43178,18066.43844,17000.81228,17782.73646,18927.98926,,,,2016/12/30,6786.43178,6066.43844,5000.81228,5782.73646,6927.98926
2017/1/3,18786.43178,18066.43844,17000.81228,17782.73646,18927.98926,,,,2017/1/3,6786.43178,6066.43844,5000.81228,5782.73646,6927.98926
2017/1/4,19102.57495,18353.66842,17281.28362,18043.32196,19187.90674,,,,2017/1/4,7102.57495,6353.66842,5281.28362,6043.32196,7187.90674
2017/1/5,19120.33826,18377.22714,17285.74765,18103.07819,19277.20459,,,,2017/1/5,7120.33826,6377.22714,5285.74765,6103.07819,7277.20459
2017/1/6,19053.67437,18312.24002,17220.95137,18046.44801,19221.761,,,,2017/1/6,7053.67437,6312.24002,5220.95137,6046.44801,7221.761
2017/1/9,19279.11471,18539.60764,17392.92873,18356.54397,19611.76812,,,,2017/1/9,7279.11471,6539.60764,5392.92873,6356.54397,7611.76812
2017/1/10,19184.22919,18441.91974,17322.69266,18215.71875,19430.70337,,,,2017/1/10,7184.22919,6441.91974,5322.69266,6215.71875,7430.70337
2017/1/11,19052.82329,18325.15829,17197.74283,18132.27212,19364.59663,,,,2017/1/11,7052.82329,6325.15829,5197.74283,6132.27212,7364.59663
2017/1/12,18906.65103,18184.13181,17078.78595,17965.44429,19168.00426,,,,2017/1/12,6906.65103,6184.13181,5078.78595,5965.44429,7168.00426
2017/1/13,18754.00833,18044.49189,16960.89974,17801.09894,18975.93219,,,,2017/1/13,6754.00833,6044.49189,4960.89974,5801.09894,6975.93219
2017/1/16,18518.87884,17829.54752,16783.36948,17540.14593,18666.41163,,,,2017/1/16,6518.87884,5829.54752,4783.36948,5540.14593,6666.41163
2017/1/17,18733.54715,18028.79139,16957.17616,17763.49693,18921.51134,,,,2017/1/17,6733.54715,6028.79139,4957.17616,5763.49693,6921.51134
2017/1/18,18826.85649,18111.91912,17051.9627,17811.06663,18947.99841,,,,2017/1/18,6826.85649,6111.91912,5051.9627,5811.06663,6947.99841
2017/1/19,18734.12627,18023.59888,16975.99927,17709.66397,18830.40269,,,,2017/1/19,6734.12627,6023.59888,4975.99927,5709.66397,6830.40269
2017/1/20,18890.48042,18174.76974,17108.87866,17877.60254,19022.22573,,,,2017/1/20,6890.48042,6174.76974,5108.87866,5877.60254,7022.22573
2017/1/23,19025.9755,18308.20183,17210.01647,18058.89437,19249.4499,,,,2017/1/23,7025.9755,6308.20183,5210.01647,6058.89437,7249.4499
2017/1/24,19012.63022,18297.70564,17213.45532,18021.66841,19191.97659,,,,2017/1/24,7012.63022,6297.70564,5213.45532,6021.66841,7191.97659
2017/1/25,19035.84914,18320.94839,17230.48072,18054.48336,19233.76225,,,,2017/1/25,7035.84914,6320.94839,5230.48072,6054.48336,7233.76225
2017/1/26,19072.74512,18363.89302,17262.00603,18115.46209,19312.42493,,,,2017/1/26,7072.74512,6363.89302,5262.00603,6115.46209,7312.42493
2017/2/3,19072.74512,18363.89302,17262.00603,18115.46209,19312.42493,,,,2017/2/3,7072.74512,6363.89302,5262.00603,6115.46209,7312.42493
2017/2/6,19103.0141,18398.71399,17302.54749,18142.75219,19327.622,,,,2017/2/6,7103.0141,6398.71399,5302.54749,6142.75219,7327.622
2017/2/7,19035.16781,18331.7935,17227.16647,18088.58706,19278.24037,,,,2017/2/7,7035.16781,6331.7935,5227.16647,6088.58706,7278.24037
2017/2/8,19164.11521,18463.78332,17378.88357,18192.86048,19362.91331,,,,2017/2/8,7164.11521,6463.78332,5378.88357,6192.86048,7362.91331
2017/2/9,19229.0585,18531.37456,17442.96623,18259.39993,19424.24053,,,,2017/2/9,7229.0585,6531.37456,5442.96623,6259.39993,7424.24053
2017/2/10,19262.83549,18556.90386,17450.89935,18299.46414,19486.86164,,,,2017/2/10,7262.83549,6556.90386,5450.89935,6299.46414,7486.86164
2017/2/13,19424.50726,18718.69221,17592.74701,18469.35259,19661.07004,,,,2017/2/13,7424.50726,6718.69221,5592.74701,6469.35259,7661.07004
2017/2/14,19355.97075,18654.55781,17530.7667,18407.85363,19592.80758,,,,2017/2/14,7355.97075,6654.55781,5530.7667,6407.85363,7592.80758
2017/2/15,19404.96554,18682.16106,17530.75674,18458.49368,19694.28013,,,,2017/2/15,7404.96554,6682.16106,5530.75674,6458.49368,7694.28013
2017/2/16,19457.78865,18733.09439,17584.96677,18502.66644,19738.49055,,,,2017/2/16,7457.78865,6733.09439,5584.96677,6502.66644,7738.49055
2017/2/17,19384.57936,18676.34136,17551.34962,18428.7991,19625.75888,,,,2017/2/17,7384.57936,6676.34136,5551.34962,6428.7991,7625.75888
2017/2/20,19695.90075,18978.37749,17815.40341,18745.98169,19968.2762,,,,2017/2/20,7695.90075,6978.37749,5815.40341,6745.98169,7968.2762
2017/2/21,19705.00401,18987.06577,17827.99392,18750.30162,19971.10603,,,,2017/2/21,7705.00401,6987.06577,5827.99392,6750.30162,7971.10603
2017/2/22,19700.72177,18990.81652,17821.25806,18764.45182,19976.06075,,,,2017/2/22,7700.72177,6990.81652,5821.25806,6764.45182,7976.06075
2017/2/23,19624.53382,18911.20954,17734.81844,18696.58368,19920.31354,,,,2017/2/23,7624.53382,6911.20954,5734.81844,6696.58368,7920.31354
2017/2/24,19650.71837,18940.63304,17780.54937,18708.58847,19917.47881,,,,2017/2/24,7650.71837,6940.63304,5780.54937,6708.58847,7917.47881
2017/2/27,19491.22626,18778.60903,17620.03301,18555.99114,19774.02223,,,,2017/2/27,7491.22626,6778.60903,5620.03301,6555.99114,7774.02223
2017/2/28,19532.74456,18817.8391,17662.1212,18589.63184,19809.00616,,,,2017/2/28,7532.74456,6817.8391,5662.1212,6589.63184,7809.00616
2017/3/1,19532.74456,18817.8391,17662.1212,18589.63184,19809.00616,,,,2017/3/1,7532.74456,6817.8391,5662.1212,6589.63184,7809.00616
2017/3/2,19450.20375,18735.76879,17589.99142,18500.55457,19715.26759,,,,2017/3/2,7450.20375,6735.76879,5589.99142,6500.55457,7715.26759
2017/3/3,19501.01458,18781.57704,17627.19832,18554.1776,19779.63629,,,,2017/3/3,7501.01458,6781.57704,5627.19832,6554.1776,7779.63629
2017/3/6,19678.83133,18949.58301,17774.84491,18735.04498,19981.89555,,,,2017/3/6,7678.83133,6949.58301,5774.84491,6735.04498,7981.89555
2017/3/7,19856.38089,19112.97451,17946.9558,18866.19726,20123.22833,,,,2017/3/7,7856.38089,7112.97451,5946.9558,6866.19726,8123.22833
2017/3/8,19840.73582,19099.41768,17926.21398,18865.43112,20124.20179,,,,2017/3/8,7840.73582,7099.41768,5926.21398,6865.43112,8124.20179
2017/3/9,19695.90643,18958.27289,17801.40706,18713.89097,19961.24251,,,,2017/3/9,7695.90643,6958.27289,5801.40706,6713.89097,7961.24251
2017/3/10,19679.26365,18940.12861,17791.19356,18685.08757,19930.1798,,,,2017/3/10,7679.26365,6940.12861,5791.19356,6685.08757,7930.1798
2017/3/13,19878.90866,19129.10018,17972.47543,18865.13859,20124.84604,,,,2017/3/13,7878.90866,7129.10018,5972.47543,6865.13859,8124.84604
2017/3/14,19817.59253,19072.87957,17916.70915,18814.72344,20068.59272,,,,2017/3/14,7817.59253,7072.87957,5916.70915,6814.72344,8068.59272
2017/3/15,19825.58008,19078.08889,17928.48909,18808.8102,20062.41118,,,,2017/3/15,7825.58008,7078.08889,5928.48909,6808.8102,8062.41118
2017/3/16,19897.48064,19150.06203,17984.93894,18897.50211,20158.55142,,,,2017/3/16,7897.48064,7150.06203,5984.93894,6897.50211,8158.55142
2017/3/17,19750.71018,19003.57781,17858.25862,18735.23981,19987.4957,,,,2017/3/17,7750.71018,7003.57781,5858.25862,6735.23981,7987.4957
2017/3/20,19843.75095,19085.66051,17942.64201,18803.68135,20067.4247,,,,2017/3/20,7843.75095,7085.66051,5942.64201,6803.68135,8067.4247
2017/3/21,20114.13438,19331.49249,18188.57865,19020.51982,20311.59872,,,,2017/3/21,8114.13438,7331.49249,6188.57865,7020.51982,8311.59872
2017/3/22,20055.92394,19266.56902,18136.87742,18940.59283,20234.31154,,,,2017/3/22,8055.92394,7266.56902,6136.87742,6940.59283,8234.31154
2017/3/23,20065.1831,19280.15007,18142.3237,18966.08307,20258.50732,,,,2017/3/23,8065.1831,7280.15007,6142.3237,6966.08307,8258.50732
2017/3/24,20079.99114,19297.60539,18153.47058,18991.95968,20284.16888,,,,2017/3/24,8079.99114,7297.60539,6153.47058,6991.95968,8284.16888
2017/3/27,19976.33825,19209.19887,18057.31742,18926.95065,20205.2814,,,,2017/3/27,7976.33825,7209.19887,6057.31742,6926.95065,8205.2814
2017/3/28,19916.09391,19150.56114,18004.5289,18865.4535,20139.4915,,,,2017/3/28,7916.09391,7150.56114,6004.5289,6865.4535,8139.4915
2017/3/29,19892.37457,19126.3637,17983.14363,18839.26863,20112.82794,,,,2017/3/29,7892.37457,7126.3637,5983.14363,6839.26863,8112.82794
2017/3/30,19648.57675,18894.89953,17782.77746,18585.18514,19829.05963,,,,2017/3/30,7648.57675,6894.89953,5782.77746,6585.18514,7829.05963
2017/3/31,19859.02059,19101.2908,17959.34647,18816.14794,20078.42793,,,,2017/3/31,7859.02059,7101.2908,5959.34647,6816.14794,8078.42793
2017/4/5,19859.02059,19101.2908,17959.34647,18816.14794,20078.42793,,,,2017/4/5,7859.02059,7101.2908,5959.34647,6816.14794,8078.42793
2017/4/6,19806.80316,19053.78068,17917.80436,18767.12078,20019.92496,,,,2017/4/6,7806.80316,7053.78068,5917.80436,6767.12078,8019.92496
2017/4/7,19840.59928,19086.54876,17967.99011,18783.70536,20029.92301,,,,2017/4/7,7840.59928,7086.54876,5967.99011,6783.70536,8029.92301
2017/4/10,19742.23075,18988.83541,17893.54711,18672.9512,19910.97979,,,,2017/4/10,7742.23075,6988.83541,5893.54711,6672.9512,7910.97979
2017/4/11,19937.38853,19189.76097,18163.16543,18806.90256,19999.42078,,,,2017/4/11,7937.38853,7189.76097,6163.16543,6806.90256,7999.42078
2017/4/12,19861.77327,19120.95902,18082.31368,18752.69541,19940.3295,,,,2017/4/12,7861.77327,7120.95902,6082.31368,6752.69541,7940.3295
2017/4/13,19782.91793,19054.81188,18010.18908,18696.70988,19866.34441,,,,2017/4/13,7782.91793,7054.81188,6010.18908,6696.70988,7866.34441
2017/4/14,19630.67054,18905.89717,17872.43541,18547.90096,19711.29257,,,,2017/4/14,7630.67054,6905.89717,5872.43541,6547.90096,7711.29257
2017/4/17,19477.55684,18750.79247,17678.49213,18433.25464,19621.36068,,,,2017/4/17,7477.55684,6750.79247,5678.49213,6433.25464,7621.36068
2017/4/18,19331.97905,18630.62902,17567.08224,18315.89258,19458.80386,,,,2017/4/18,7331.97905,6630.62902,5567.08224,6315.89258,7458.80386
2017/4/19,19132.80483,18440.17858,17368.44252,18144.29972,19280.90947,,,,2017/4/19,7132.80483,6440.17858,5368.44252,6144.29972,7280.90947
2017/4/20,19144.27886,18472.27712,17400.73595,18176.62328,19275.65282,,,,2017/4/20,7144.27886,6472.27712,5400.73595,6176.62328,7275.65282
2017/4/21,19166.50444,18469.43056,17369.85237,18193.92682,19349.43119,,,,2017/4/21,7166.50444,6469.43056,5369.85237,6193.92682,7349.43119
2017/4/24,18964.50097,18254.2383,17127.86573,18011.7304,19208.43488,,,,2017/4/24,6964.50097,6254.2383,5127.86573,6011.7304,7208.43488
2017/4/25,19156.69109,18457.33068,17340.29891,18196.45269,19363.81751,,,,2017/4/25,7156.69109,6457.33068,5340.29891,6196.45269,7363.81751
2017/4/26,19010.84031,18314.33973,17180.88881,18075.54705,19249.10244,,,,2017/4/26,7010.84031,6314.33973,5180.88881,6075.54705,7249.10244
2017/4/27,19010.51456,18309.62942,17152.36835,18089.95264,19281.57933,,,,2017/4/27,7010.51456,6309.62942,5152.36835,6089.95264,7281.57933
2017/4/28,18977.07555,18265.45671,17128.91748,18030.38674,19233.50002,,,,2017/4/28,6977.07555,6265.45671,5128.91748,6030.38674,7233.50002
2017/5/2,18977.07555,18265.45671,17128.91748,18030.38674,19233.50002,,,,2017/5/2,6977.07555,6265.45671,5128.91748,6030.38674,7233.50002
2017/5/3,19011.77366,18294.85932,17159.68935,18063.6285,19280.5273,,,,2017/5/3,7011.77366,6294.85932,5159.68935,6063.6285,7280.5273
2017/5/4,18834.81551,18120.66978,17008.83677,17857.91142,19043.97759,,,,2017/5/4,6834.81551,6120.66978,5008.83677,5857.91142,7043.97759
2017/5/5,18590.47402,17884.38285,16799.81693,17578.81982,18714.31524,,,,2017/5/5,6590.47402,5884.38285,4799.81693,5578.81982,6714.31524
2017/5/8,18124.80114,17441.21863,16393.24526,17083.45287,18131.96415,,,,2017/5/8,6124.80114,5441.21863,4393.24526,5083.45287,6131.96415
2017/5/9,18183.12993,17500.22234,16440.34858,17162.57846,18225.95491,,,,2017/5/9,6183.12993,5500.22234,4440.34858,5162.57846,6225.95491
2017/5/10,17938.08326,17264.96456,16231.08653,16882.05362,17889.33482,,,,2017/5/10,5938.08326,5264.96456,4231.08653,4882.05362,5889.33482
2017/5/11,18006.7328,17334.40275,16292.22789,16952.21312,17958.29982,,,,2017/5/11,6006.7328,5334.40275,4292.22789,4952.21312,5958.29982
2017/5/12,18011.83165,17352.0524,16301.06929,16946.13978,17907.41232,,,,2017/5/12,6011.83165,5352.0524,4301.06929,4946.13978,5907.41232
2017/5/15,18144.87478,17470.52849,16428.07704,17040.05508,18010.54394,,,,2017/5/15,6144.87478,5470.52849,4428.07704,5040.05508,6010.54394
2017/5/16,18467.01426,17764.98585,16721.25172,17328.89847,18350.16115,,,,2017/5/16,6467.01426,5764.98585,4721.25172,5328.89847,6350.16115
2017/5/17,18401.35231,17704.40049,16654.56213,17297.65838,18332.68995,,,,2017/5/17,6401.35231,5704.40049,4654.56213,5297.65838,6332.68995
2017/5/18,18339.64873,17639.97572,16603.73812,17216.99364,18244.4847,,,,2017/5/18,6339.64873,5639.97572,4603.73812,5216.99364,6244.4847
2017/5/19,18462.70597,17750.63017,16720.30502,17308.03241,18344.4004,,,,2017/5/19,6462.70597,5750.63017,4720.30502,5308.03241,6344.4004
2017/5/22,18332.54165,17626.50509,16608.99164,17160.06091,18165.08955,,,,2017/5/22,6332.54165,5626.50509,4608.99164,5160.06091,6165.08955
2017/5/23,18220.30059,17517.00884,16529.46154,16965.02077,17895.0987,,,,2017/5/23,6220.30059,5517.00884,4529.46154,4965.02077,5895.0987
2017/5/24,18170.44239,17474.22461,16478.19658,16945.37577,17880.07139,,,,2017/5/24,6170.44239,5474.22461,4478.19658,4945.37577,5880.07139
2017/5/25,18380.3478,17692.16262,16665.48946,17161.22308,18077.35592,,,,2017/5/25,6380.3478,5692.16262,4665.48946,5161.22308,6077.35592
2017/5/26,18384.38879,17693.11271,16670.2169,17159.29543,18079.34836,,,,2017/5/26,6384.38879,5693.11271,4670.2169,5159.29543,6079.34836
2017/5/31,18336.28864,17652.03783,16623.85231,17127.98791,18041.86153,,,,2017/5/31,6336.28864,5652.03783,4623.85231,5127.98791,6041.86153
2017/6/1,18336.28864,17652.03783,16623.85231,17127.98791,18041.86153,,,,2017/6/1,6336.28864,5652.03783,4623.85231,5127.98791,6041.86153
2017/6/2,18301.29771,17626.78717,16611.37682,17087.41123,17984.70293,,,,2017/6/2,6301.29771,5626.78717,4611.37682,5087.41123,5984.70293
2017/6/5,18129.95381,17475.58551,16480.26098,16926.25714,17790.20907,,,,2017/6/5,6129.95381,5475.58551,4480.26098,4926.25714,5790.20907
2017/6/6,18226.18042,17579.9959,16585.41835,17019.85846,17867.12305,,,,2017/6/6,6226.18042,5579.9959,4585.41835,5019.85846,5867.12305
2017/6/7,18463.5227,17817.20838,16810.51892,17249.83754,18092.72,,,,2017/6/7,6463.5227,5817.20838,4810.51892,5249.83754,6092.72
2017/6/8,18548.24387,17908.45694,16893.91397,17345.45775,18174.18391,,,,2017/6/8,6548.24387,5908.45694,4893.91397,5345.45775,6174.18391
2017/6/9,18630.36683,17988.0174,16967.397,17425.18171,18256.93577,,,,2017/6/9,6630.36683,5988.0174,4967.397,5425.18171,6256.93577
2017/6/12,18568.22082,17935.95873,16910.89759,17389.29407,18202.74801,,,,2017/6/12,6568.22082,5935.95873,4910.89759,5389.29407,6202.74801
2017/6/13,18571.44542,17946.99689,16927.53815,17392.10421,18191.38451,,,,2017/6/13,6571.44542,5946.99689,4927.53815,5392.10421,6191.38451
2017/6/14,18384.77946,17779.06963,16780.5256,17214.36838,17983.23522,,,,2017/6/14,6384.77946,5779.06963,4780.5256,5214.36838,5983.23522
2017/6/15,18274.04825,17673.56272,16689.65822,17098.34289,17860.37374,,,,2017/6/15,6274.04825,5673.56272,4689.65822,5098.34289,5860.37374
