distribution=std,"quantiles=[.005, .1, .25, .5, .75, .975]",,"w=[1/3,1/3,1/3]","money=[4000.00,4000.00,4000.00]",,,,ºı»•≥ı÷µ12000,,,,
datetime,freq=1 back=6,freq=2 back=3,freq=3 back=2,freq=6 back=1,,,,datetime,freq=1 back=6,freq=2 back=3,freq=3 back=2,freq=6 back=1
2019/11/5,20806.15895,32767.71523,27609.38899,28357.50955,,,,2019/11/5,8806.15895,20767.71523,15609.38899,16357.50955
2019/11/6,20720.77932,32919.67804,27674.32313,28179.64125,,,,2019/11/6,8720.77932,20919.67804,15674.32313,16179.64125
2019/11/7,20781.81466,32853.40561,27640.79349,28304.49134,,,,2019/11/7,8781.81466,20853.40561,15640.79349,16304.49134
2019/11/8,20749.3227,32624.47872,27396.34689,28344.12686,,,,2019/11/8,8749.3227,20624.47872,15396.34689,16344.12686
2019/11/11,20484.08092,32057.61127,26972.99197,28003.83975,,,,2019/11/11,8484.08092,20057.61127,14972.99197,16003.83975
2019/11/12,20546.55795,32117.30945,27029.67701,28098.38096,,,,2019/11/12,8546.55795,20117.30945,15029.67701,16098.38096
2019/11/13,20660.15888,32057.32542,26978.77078,28331.23557,,,,2019/11/13,8660.15888,20057.32542,14978.77078,16331.23557
2019/11/14,20701.25864,32057.80087,26917.5007,28439.28961,,,,2019/11/14,8701.25864,20057.80087,14917.5007,16439.28961
2019/11/15,20600.68721,31927.75563,26854.04563,28269.72262,,,,2019/11/15,8600.68721,19927.75563,14854.04563,16269.72262
2019/11/18,20681.36555,32157.31898,27098.60484,28320.4955,,,,2019/11/18,8681.36555,20157.31898,15098.60484,16320.4955
2019/11/19,20811.3276,32358.44637,27176.31277,28545.05824,,,,2019/11/19,8811.3276,20358.44637,15176.31277,16545.05824
2019/11/20,20714.50734,31993.25641,26814.08336,28509.90482,,,,2019/11/20,8714.50734,19993.25641,14814.08336,16509.90482
2019/11/21,20657.9753,32036.64394,26772.41106,28429.16157,,,,2019/11/21,8657.9753,20036.64394,14772.41106,16429.16157
2019/11/22,20278.40799,31766.82503,26558.19407,27798.35367,,,,2019/11/22,8278.40799,19766.82503,14558.19407,15798.35367
2019/11/25,20263.31482,31814.54455,26730.28358,27687.97767,,,,2019/11/25,8263.31482,19814.54455,14730.28358,15687.97767
2019/11/26,20335.45954,31815.19926,26661.74372,27857.95901,,,,2019/11/26,8335.45954,19815.19926,14661.74372,15857.95901
2019/11/27,20359.04798,31805.32456,26680.06132,27891.99651,,,,2019/11/27,8359.04798,19805.32456,14680.06132,15891.99651
2019/11/28,20241.86899,31673.76658,26563.65918,27717.82479,,,,2019/11/28,8241.86899,19673.76658,14563.65918,15717.82479
2019/11/29,19860.68091,31441.06206,26326.5238,27099.21254,,,,2019/11/29,7860.68091,19441.06206,14326.5238,15099.21254
2019/12/2,19860.68091,31457.65413,26350.92929,27140.14892,,,,2019/12/2,7860.68091,19457.65413,14350.92929,15140.14892
2019/12/3,19972.96546,31580.75824,26429.67883,27089.34539,,,,2019/12/3,7972.96546,19580.75824,14429.67883,15089.34539
2019/12/4,19997.84735,31614.31478,26376.54883,27178.2541,,,,2019/12/4,7997.84735,19614.31478,14376.54883,15178.2541
2019/12/5,20116.31486,31785.14495,26507.45115,27282.01797,,,,2019/12/5,8116.31486,19785.14495,14507.45115,15282.01797
2019/12/6,20187.79755,31995.51404,26651.09524,27816.13756,,,,2019/12/6,8187.79755,19995.51404,14651.09524,15816.13756
2019/12/9,20132.32712,31891.27034,26576.36175,27659.80915,,,,2019/12/9,8132.32712,19891.27034,14576.36175,15659.80915
2019/12/10,20064.09068,31805.70195,26498.87346,27666.00436,,,,2019/12/10,8064.09068,19805.70195,14498.87346,15666.00436
2019/12/11,20151.80634,31894.3033,26655.08231,27496.19387,,,,2019/12/11,8151.80634,19894.3033,14655.08231,15496.19387
2019/12/12,20141.79763,31827.98203,26573.2568,27297.94261,,,,2019/12/12,8141.79763,19827.98203,14573.2568,15297.94261
2019/12/13,20429.54409,32312.98211,27050.3988,27743.74672,,,,2019/12/13,8429.54409,20312.98211,15050.3988,15743.74672
2019/12/16,20616.0738,32485.24795,27036.49491,27639.97032,,,,2019/12/16,8616.0738,20485.24795,15036.49491,15639.97032
2019/12/17,20884.17812,32908.18944,27406.5022,27983.85804,,,,2019/12/17,8884.17812,20908.18944,15406.5022,15983.85804
2019/12/18,20912.72093,32936.66978,27427.76735,27955.71079,,,,2019/12/18,8912.72093,20936.66978,15427.76735,15955.71079
2019/12/19,20910.89758,32895.13174,27414.27543,27771.43847,,,,2019/12/19,8910.89758,20895.13174,15414.27543,15771.43847
2019/12/20,20776.18353,32713.98315,27346.15545,27639.96645,,,,2019/12/20,8776.18353,20713.98315,15346.15545,15639.96645
2019/12/23,20470.79761,32303.95717,27057.35565,27476.19194,,,,2019/12/23,8470.79761,20303.95717,15057.35565,15476.19194
2019/12/24,20649.67394,32555.49754,27233.40206,27622.06757,,,,2019/12/24,8649.67394,20555.49754,15233.40206,15622.06757
2019/12/25,20613.60844,32448.85165,27104.5051,27405.12855,,,,2019/12/25,8613.60844,20448.85165,15104.5051,15405.12855
2019/12/26,20732.51669,32625.03839,27272.29269,27497.27699,,,,2019/12/26,8732.51669,20625.03839,15272.29269,15497.27699
2019/12/27,20737.83018,32708.90742,27350.21389,27811.33761,,,,2019/12/27,8737.83018,20708.90742,15350.21389,15811.33761
2019/12/30,20784.84195,32879.58196,27454.63171,28313.95619,,,,2019/12/30,8784.84195,20879.58196,15454.63171,16313.95619
2019/12/31,20797.77462,32901.91596,27457.46991,28354.82348,,,,2019/12/31,8797.77462,20901.91596,15457.46991,16354.82348
2020/1/2,20797.77462,32901.91596,27457.46991,28354.82348,,,,2020/1/2,8797.77462,20901.91596,15457.46991,16354.82348
2020/1/3,20614.03006,32892.88303,27532.86151,28525.38737,,,,2020/1/3,8614.03006,20892.88303,15532.86151,16525.38737
2020/1/6,20520.80012,32830.34772,27602.53458,28468.68253,,,,2020/1/6,8520.80012,20830.34772,15602.53458,16468.68253
2020/1/7,20740.52203,33082.28119,27824.58355,28601.85687,,,,2020/1/7,8740.52203,21082.28119,15824.58355,16601.85687
2020/1/8,20675.55515,33005.60138,28005.22584,28413.80195,,,,2020/1/8,8675.55515,21005.60138,16005.22584,16413.80195
2020/1/9,20849.45984,33089.46468,27937.3787,28412.61755,,,,2020/1/9,8849.45984,21089.46468,15937.3787,16412.61755
2020/1/10,20971.56648,33113.15253,27889.28363,28336.20727,,,,2020/1/10,8971.56648,21113.15253,15889.28363,16336.20727
2020/1/13,21209.05491,33358.30111,28121.47819,28426.19557,,,,2020/1/13,9209.05491,21358.30111,16121.47819,16426.19557
2020/1/14,21007.23171,33132.78985,27907.18099,28322.62441,,,,2020/1/14,9007.23171,21132.78985,15907.18099,16322.62441
2020/1/15,21016.71189,32963.47584,27776.29838,28022.19075,,,,2020/1/15,9016.71189,20963.47584,15776.29838,16022.19075
2020/1/16,21018.03082,32953.23175,27865.24675,27946.44456,,,,2020/1/16,9018.03082,20953.23175,15865.24675,15946.44456
2020/1/17,20956.37265,32875.54118,27772.39536,27911.8544,,,,2020/1/17,8956.37265,20875.54118,15772.39536,15911.8544
2020/1/20,20943.4868,33039.06533,27989.51489,28153.74445,,,,2020/1/20,8943.4868,21039.06533,15989.51489,16153.74445
2020/1/21,20559.58149,32525.6081,27568.8869,27782.25359,,,,2020/1/21,8559.58149,20525.6081,15568.8869,15782.25359
2020/1/22,20558.94078,32535.88777,27592.47215,27791.43598,,,,2020/1/22,8558.94078,20535.88777,15592.47215,15791.43598
2020/1/23,19934.19004,31664.12889,26863.87907,27134.68686,,,,2020/1/23,7934.19004,19664.12889,14863.87907,15134.68686
2020/2/3,19934.19004,29291.68611,24688.88499,25170.38202,,,,2020/2/3,7934.19004,17291.68611,12688.88499,13170.38202
2020/2/4,20134.23257,29631.38017,24809.91618,25497.40481,,,,2020/2/4,8134.23257,17631.38017,12809.91618,13497.40481
2020/2/5,20327.22153,29951.72322,25237.14499,25660.87655,,,,2020/2/5,8327.22153,17951.72322,13237.14499,13660.87655
2020/2/6,20621.05644,30427.5472,25756.76712,25969.49088,,,,2020/2/6,8621.05644,18427.5472,13756.76712,13969.49088
2020/2/7,20694.82725,30601.4003,26032.1144,25992.78292,,,,2020/2/7,8694.82725,18601.4003,14032.1144,13992.78292
2020/2/10,20705.42871,30607.54884,26112.45478,25970.98983,,,,2020/2/10,8705.42871,18607.54884,14112.45478,13970.98983
2020/2/11,20767.0736,30820.89394,26164.58839,26096.08659,,,,2020/2/11,8767.0736,18820.89394,14164.58839,14096.08659
2020/2/12,20913.24874,30998.53714,26404.17361,26241.63093,,,,2020/2/12,8913.24874,18998.53714,14404.17361,14241.63093
2020/2/13,20718.04654,30705.22172,26135.50837,26006.2645,,,,2020/2/13,8718.04654,18705.22172,14135.50837,14006.2645
2020/2/14,20892.46273,30874.95674,26281.70882,26235.12267,,,,2020/2/14,8892.46273,18874.95674,14281.70882,14235.12267
2020/2/17,21569.01012,31702.16505,27235.19514,26985.22373,,,,2020/2/17,9569.01012,19702.16505,15235.19514,14985.22373
2020/2/18,21673.61635,31791.85854,27565.58043,27001.80487,,,,2020/2/18,9673.61635,19791.85854,15565.58043,15001.80487
2020/2/19,21584.84429,31789.43566,27496.25741,26907.19559,,,,2020/2/19,9584.84429,19789.43566,15496.25741,14907.19559
2020/2/20,21875.081,32333.94191,27967.01829,27254.13578,,,,2020/2/20,9875.081,20333.94191,15967.01829,15254.13578
2020/2/21,21986.59046,32436.12637,28205.86048,27328.43553,,,,2020/2/21,9986.59046,20436.12637,16205.86048,15328.43553
2020/2/24,21872.33942,32181.48525,28098.96733,27142.32821,,,,2020/2/24,9872.33942,20181.48525,16098.96733,15142.32821
2020/2/25,21738.43542,31957.49902,27970.59015,26947.27566,,,,2020/2/25,9738.43542,19957.49902,15970.59015,14947.27566
2020/2/26,21642.90589,31768.79898,27677.14217,26897.19992,,,,2020/2/26,9642.90589,19768.79898,15677.14217,14897.19992
2020/2/27,21683.33384,31957.40699,27778.38673,26960.97692,,,,2020/2/27,9683.33384,19957.40699,15778.38673,14960.97692
2020/2/28,20795.97976,30672.67792,26425.48412,25968.66561,,,,2020/2/28,8795.97976,18672.67792,14425.48412,13968.66561
2020/3/2,20795.97976,30672.67792,27199.96635,26564.57771,,,,2020/3/2,8795.97976,18672.67792,15199.96635,14564.57771
2020/3/3,21065.9571,30910.77754,27578.02505,26729.71126,,,,2020/3/3,9065.9571,18910.77754,15578.02505,14729.71126
2020/3/4,21304.54958,31061.94665,27792.71337,26815.18078,,,,2020/3/4,9304.54958,19061.94665,15792.71337,14815.18078
2020/3/5,22063.79761,31848.22739,28449.5596,27428.8269,,,,2020/3/5,10063.79761,19848.22739,16449.5596,15428.8269
2020/3/6,21720.40812,31396.34478,28093.025,27046.71868,,,,2020/3/6,9720.40812,19396.34478,16093.025,15046.71868
2020/3/9,20909.83222,30321.45983,26884.46083,26152.84869,,,,2020/3/9,8909.83222,18321.45983,14884.46083,14152.84869
2020/3/10,21503.30048,30967.47348,27743.75961,26651.27802,,,,2020/3/10,9503.30048,18967.47348,15743.75961,14651.27802
2020/3/11,21453.10467,30836.47339,27741.90621,26520.62471,,,,2020/3/11,9453.10467,18836.47339,15741.90621,14520.62471
2020/3/12,21041.4868,30471.99747,27228.47773,26264.26562,,,,2020/3/12,9041.4868,18471.99747,15228.47773,14264.26562
2020/3/13,20741.23582,30201.88702,26996.77099,26065.81401,,,,2020/3/13,8741.23582,18201.88702,14996.77099,14065.81401
2020/3/16,19917.21231,29085.65841,25815.81184,25128.65117,,,,2020/3/16,7917.21231,17085.65841,13815.81184,13128.65117
2020/3/17,19709.40396,28995.65417,25702.5499,25097.20616,,,,2020/3/17,7709.40396,16995.65417,13702.5499,13097.20616
2020/3/18,19214.1118,28287.94037,25041.28098,24490.59673,,,,2020/3/18,7214.1118,16287.94037,13041.28098,12490.59673
2020/3/19,18877.1709,27796.4338,24891.7558,24052.58593,,,,2020/3/19,6877.1709,15796.4338,12891.7558,12052.58593
2020/3/20,19467.04984,28396.19566,25384.34839,24517.77516,,,,2020/3/20,7467.04984,16396.19566,13384.34839,12517.77516
2020/3/23,18955.14916,27546.61326,24452.87162,23770.73023,,,,2020/3/23,6955.14916,15546.61326,12452.87162,11770.73023
2020/3/24,19619.64771,28265.10767,25082.55215,24339.05437,,,,2020/3/24,7619.64771,16265.10767,13082.55215,12339.05437
2020/3/25,20057.15551,28780.86696,25563.79851,24757.7297,,,,2020/3/25,8057.15551,16780.86696,13563.79851,12757.7297
2020/3/26,20036.2493,28778.53841,25404.44582,24769.02648,,,,2020/3/26,8036.2493,16778.53841,13404.44582,12769.02648
2020/3/27,20242.32895,28890.34303,25526.862,24824.88429,,,,2020/3/27,8242.32895,16890.34303,13526.862,12824.88429
2020/3/30,20097.48158,28720.9961,25332.15895,24689.5053,,,,2020/3/30,8097.48158,16720.9961,13332.15895,12689.5053
2020/3/31,20574.43443,28638.288,25460.40632,24445.23191,,,,2020/3/31,8574.43443,16638.288,13460.40632,12445.23191
2020/4/1,20574.43443,28532.72703,25460.40632,24395.34406,,,,2020/4/1,8574.43443,16532.72703,13460.40632,12395.34406
2020/4/2,20894.50972,28913.54241,25738.09263,24690.55269,,,,2020/4/2,8894.50972,16913.54241,13738.09263,12690.55269
2020/4/3,20762.52935,28751.75365,25592.11033,24518.09973,,,,2020/4/3,8762.52935,16751.75365,13592.11033,12518.09973
2020/4/7,21254.74728,29362.44985,26053.67653,24980.92674,,,,2020/4/7,9254.74728,17362.44985,14053.67653,12980.92674
2020/4/8,21326.92629,29371.14797,25997.59515,24995.87169,,,,2020/4/8,9326.92629,17371.14797,13997.59515,12995.87169
2020/4/9,21353.26917,29415.02944,26028.1486,25005.75221,,,,2020/4/9,9353.26917,17415.02944,14028.1486,13005.75221
2020/4/10,21239.53742,29307.08939,25962.16493,24900.63582,,,,2020/4/10,9239.53742,17307.08939,13962.16493,12900.63582
2020/4/13,21137.8975,29153.51023,25810.26343,24758.47388,,,,2020/4/13,9137.8975,17153.51023,13810.26343,12758.47388
2020/4/14,21400.11723,29527.0207,26138.31828,25053.1477,,,,2020/4/14,9400.11723,17527.0207,14138.31828,13053.1477
2020/4/15,21230.94959,29317.02671,25968.38086,24872.0862,,,,2020/4/15,9230.94959,17317.02671,13968.38086,12872.0862
2020/4/16,21269.70837,29323.9865,25943.62303,24885.25636,,,,2020/4/16,9269.70837,17323.9865,13943.62303,12885.25636
2020/4/17,21358.26494,29497.49558,26125.05343,25012.10516,,,,2020/4/17,9358.26494,17497.49558,14125.05343,13012.10516
2020/4/20,21472.57902,29596.6129,26154.66556,25067.61988,,,,2020/4/20,9472.57902,17596.6129,14154.66556,13067.61988
2020/4/21,21392.10586,29447.48436,26021.55422,24994.70874,,,,2020/4/21,9392.10586,17447.48436,14021.55422,12994.70874
2020/4/22,21492.53212,29620.20856,26134.60904,25012.82026,,,,2020/4/22,9492.53212,17620.20856,14134.60904,13012.82026
2020/4/23,21534.74292,29646.39388,26118.47395,25004.60073,,,,2020/4/23,9534.74292,17646.39388,14118.47395,13004.60073
2020/4/24,21353.33193,29461.47813,25986.6899,24814.75705,,,,2020/4/24,9353.33193,17461.47813,13986.6899,12814.75705
2020/4/27,21428.10658,29687.67323,26293.96623,25037.20207,,,,2020/4/27,9428.10658,17687.67323,14293.96623,13037.20207
2020/4/28,21354.11099,29687.69591,26332.00593,24962.51539,,,,2020/4/28,9354.11099,17687.69591,14332.00593,12962.51539
2020/4/29,21643.93878,30066.28026,26741.8841,25462.0391,,,,2020/4/29,9643.93878,18066.28026,14741.8841,13462.0391
2020/4/30,21857.57713,30265.15276,26868.05274,25673.03199,,,,2020/4/30,9857.57713,18265.15276,14868.05274,13673.03199
2020/5/6,21857.57713,30265.15276,26809.24511,25608.59816,,,,2020/5/6,9857.57713,18265.15276,14809.24511,13608.59816
2020/5/7,22015.18384,30470.75414,26751.46631,25504.58119,,,,2020/5/7,10015.18384,18470.75414,14751.46631,13504.58119
2020/5/8,22219.16614,30757.84587,27021.59771,25776.13846,,,,2020/5/8,10219.16614,18757.84587,15021.59771,13776.13846
2020/5/11,22194.15734,30730.79227,27016.56066,25792.95011,,,,2020/5/11,10194.15734,18730.79227,15016.56066,13792.95011
2020/5/12,22327.63787,30907.216,26916.47908,25658.93919,,,,2020/5/12,10327.63787,18907.216,14916.47908,13658.93919
2020/5/13,22572.72534,31228.90854,26969.47127,25647.60594,,,,2020/5/13,10572.72534,19228.90854,14969.47127,13647.60594
2020/5/14,22446.86208,31067.4881,26748.39103,25466.36852,,,,2020/5/14,10446.86208,19067.4881,14748.39103,13466.36852
2020/5/15,22322.67936,30904.1841,26694.93776,25444.25718,,,,2020/5/15,10322.67936,18904.1841,14694.93776,13444.25718
2020/5/18,22796.89098,31559.53145,26898.66995,25612.32914,,,,2020/5/18,10796.89098,19559.53145,14898.66995,13612.32914
2020/5/19,22903.70997,31703.55469,27057.43875,25755.40802,,,,2020/5/19,10903.70997,19703.55469,15057.43875,13755.40802
2020/5/20,22707.23575,31403.06827,27017.87168,25654.68634,,,,2020/5/20,10707.23575,19403.06827,15017.87168,13654.68634
2020/5/21,22724.23102,31401.17052,26926.76713,25493.4823,,,,2020/5/21,10724.23102,19401.17052,14926.76713,13493.4823
2020/5/22,22133.53451,30603.27898,26400.47241,25055.90011,,,,2020/5/22,10133.53451,18603.27898,14400.47241,13055.90011
2020/5/25,22469.40785,31029.14802,26449.01428,24976.22323,,,,2020/5/25,10469.40785,19029.14802,14449.01428,12976.22323
2020/5/26,22627.76573,31255.65977,26573.73245,25110.26114,,,,2020/5/26,10627.76573,19255.65977,14573.73245,13110.26114
2020/5/27,22489.54796,31068.18917,26605.04418,25162.84323,,,,2020/5/27,10489.54796,19068.18917,14605.04418,13162.84323
2020/5/28,22535.8555,31128.81513,26848.70936,25397.80517,,,,2020/5/28,10535.8555,19128.81513,14848.70936,13397.80517
2020/5/29,22771.94021,31448.02782,26809.0225,25319.37097,,,,2020/5/29,10771.94021,19448.02782,14809.0225,13319.37097
2020/6/1,22771.94021,32293.46756,27290.8584,25729.19656,,,,2020/6/1,10771.94021,20293.46756,15290.8584,13729.19656
2020/6/2,22866.20266,32123.60925,27379.65536,25882.54593,,,,2020/6/2,10866.20266,20123.60925,15379.65536,13882.54593
2020/6/3,22786.31168,31945.64417,27342.32653,25841.93221,,,,2020/6/3,10786.31168,19945.64417,15342.32653,13841.93221
2020/6/4,22737.5687,32144.53642,27311.43358,25749.35228,,,,2020/6/4,10737.5687,20144.53642,15311.43358,13749.35228
2020/6/5,22740.31564,32225.05747,27350.60985,25759.21727,,,,2020/6/5,10740.31564,20225.05747,15350.60985,13759.21727
2020/6/8,22764.83832,32210.98072,27374.02461,25793.16361,,,,2020/6/8,10764.83832,20210.98072,15374.02461,13793.16361
2020/6/9,22789.89187,32389.44199,27434.35368,25811.22059,,,,2020/6/9,10789.89187,20389.44199,15434.35368,13811.22059
2020/6/10,22709.1448,32367.12752,27297.82824,25676.36557,,,,2020/6/10,10709.1448,20367.12752,15297.82824,13676.36557
2020/6/11,22532.85315,31974.36609,26998.53825,25451.37707,,,,2020/6/11,10532.85315,19974.36609,14998.53825,13451.37707
2020/6/12,22577.58338,32164.9046,27055.05611,25477.79942,,,,2020/6/12,10577.58338,20164.9046,15055.05611,13477.79942
2020/6/15,22268.48485,31672.29978,26675.83345,25134.14851,,,,2020/6/15,10268.48485,19672.29978,14675.83345,13134.14851
2020/6/16,22488.70078,32084.08263,26933.78645,25358.94198,,,,2020/6/16,10488.70078,20084.08263,14933.78645,13358.94198
2020/6/17,22611.38291,32160.9313,26978.03728,25453.23064,,,,2020/6/17,10611.38291,20160.9313,14978.03728,13453.23064
2020/6/18,22447.08495,32094.78328,26866.5447,25286.85804,,,,2020/6/18,10447.08495,20094.78328,14866.5447,13286.85804
2020/6/19,22583.0311,32636.56369,27021.98782,25364.58441,,,,2020/6/19,10583.0311,20636.56369,15021.98782,13364.58441
2020/6/22,22605.33677,32550.85732,26936.84124,25343.90396,,,,2020/6/22,10605.33677,20550.85732,14936.84124,13343.90396
2020/6/23,22606.60955,33042.25427,26948.39077,25251.70542,,,,2020/6/23,10606.60955,21042.25427,14948.39077,13251.70542
2020/6/24,22621.01564,32958.34136,27071.35144,25355.23664,,,,2020/6/24,10621.01564,20958.34136,15071.35144,13355.23664
2020/6/29,22620.80681,33019.56513,27043.88945,25325.46571,,,,2020/6/29,10620.80681,21019.56513,15043.88945,13325.46571
2020/6/30,22736.7566,33339.22654,27111.57983,25380.32221,,,,2020/6/30,10736.7566,21339.22654,15111.57983,13380.32221
2020/7/1,22736.7566,33339.22654,27111.57983,25380.32221,,,,2020/7/1,10736.7566,21339.22654,15111.57983,13380.32221
2020/7/2,23182.03838,33983.27379,27603.44151,25901.09764,,,,2020/7/2,11182.03838,21983.27379,15603.44151,13901.09764
2020/7/3,23250.25246,34553.93535,27691.25915,25793.06143,,,,2020/7/3,11250.25246,22553.93535,15691.25915,13793.06143
2020/7/6,24332.07332,37081.09093,29004.82512,26626.93456,,,,2020/7/6,12332.07332,25081.09093,17004.82512,14626.93456
2020/7/7,24914.53778,37366.20005,29689.73783,27500.71434,,,,2020/7/7,12914.53778,25366.20005,17689.73783,15500.71434
2020/7/8,25439.97933,38405.50354,30683.3834,27793.24874,,,,2020/7/8,13439.97933,26405.50354,18683.3834,15793.24874
2020/7/9,25785.9216,38658.31221,31258.83331,28192.52086,,,,2020/7/9,13785.9216,26658.31221,19258.83331,16192.52086
2020/7/10,25589.18561,37525.88831,30996.1346,28311.75168,,,,2020/7/10,13589.18561,25525.88831,18996.1346,16311.75168
2020/7/13,26282.27403,37857.6766,31825.52812,29346.87246,,,,2020/7/13,14282.27403,25857.6766,19825.52812,17346.87246
2020/7/14,26218.28166,37610.0479,31844.81156,29284.86802,,,,2020/7/14,14218.28166,25610.0479,19844.81156,17284.86802
2020/7/15,26023.39755,36584.51023,31399.2672,29462.28117,,,,2020/7/15,14023.39755,24584.51023,19399.2672,17462.28117
2020/7/16,24483.33108,35606.15719,29633.50314,27214.7449,,,,2020/7/16,12483.33108,23606.15719,17633.50314,15214.7449
