distribution=std,"quantiles=[.005, .1, .25, .5, .75, .975]",,"w=[1/3,1/3,1/3]","money=[4000.00,4000.00,4000.00]",,,,,,,,取相同的时间跨度,,,,,,,减去各自的初值,,,,,
datetime,freq=1 back=2,datetime,freq=1 back=3,datetime,freq=1 back=4,datetime,freq=1 back=5,datetime,freq=1 back=6,,,datetime,freq=1 back=2,freq=1 back=3,freq=1 back=4,freq=1 back=5,freq=1 back=6,,datetime,freq=1 back=2,freq=1 back=3,freq=1 back=4,freq=1 back=5,freq=1 back=6
2011/9/1,12000,2011/10/10,12000,2011/11/1,12000,2011/12/1,12000,2012/1/4,12000,,,2012/1/4,10362.62664,10977.81487,10578.08364,10559.65821,12000,,2012/1/4,0,0,0,0,0
2011/9/2,11877.45309,2011/10/11,11959.44521,2011/11/2,12163.81861,2011/12/2,11908.50941,2012/1/5,11839.65944,,,2012/1/5,10161.26395,10827.89651,10439.97699,10445.29969,11839.65944,,2012/1/5,-201.36269,-149.91836,-138.10665,-114.35852,-160.34056
2011/9/5,11670.41892,2011/10/12,12316.76231,2011/11/3,12141.54801,2011/12/5,11671.7525,2012/1/6,11885.50788,,,2012/1/6,10170.34484,10855.00068,10483.8063,10470.76773,11885.50788,,2012/1/6,-192.2818,-122.81419,-94.27734,-88.89048,-114.49212
2011/9/6,11515.29365,2011/10/13,12437.13675,2011/11/4,12239.94526,2011/12/6,11595.80728,2012/1/9,12154.05877,,,2012/1/9,10428.50394,11115.17895,10717.35747,10723.52848,12154.05877,,2012/1/9,65.8773,137.36408,139.27383,163.87027,154.05877
2011/9/7,11735.9984,2011/10/14,12366.36418,2011/11/7,12177.93057,2011/12/7,11684.31792,2012/1/10,12509.91474,,,2012/1/10,10762.9665,11436.32531,11030.45563,11012.96562,12509.91474,,2012/1/10,400.33986,458.51044,452.37199,453.30741,509.91474
2011/9/8,11618.73866,2011/10/17,12548.20611,2011/11/8,12120.90426,2011/12/8,11627.23695,2012/1/11,12466.24226,,,2012/1/11,10742.68316,11402.86067,10990.28448,10978.85953,12466.24226,,2012/1/11,380.05652,425.0458,412.20084,419.20132,466.24226
2011/9/9,11576.97704,2011/10/18,12398.32736,2011/11/9,12265.70667,2011/12/9,11449.49026,2012/1/12,12467.94886,,,2012/1/12,10752.38208,11416.19575,10989.78805,11000.68575,12467.94886,,2012/1/12,389.75544,438.38088,411.70441,441.02754,467.94886
2011/9/13,11387.33308,2011/10/19,12382.03103,2011/11/10,12117.43139,2011/12/12,11350.6787,2012/1/13,12235.99747,,,2012/1/13,10502.08651,11191.54869,10789.26587,10797.08742,12235.99747,,2012/1/13,139.45987,213.73382,211.18223,237.42921,235.99747
2011/9/14,11421.90498,2011/10/20,12004.03968,2011/11/11,12078.24606,2011/12/13,11057.87019,2012/1/16,11827.40245,,,2012/1/16,10145.42752,10845.46939,10425.40344,10497.72338,11827.40245,,2012/1/16,-217.19912,-132.34548,-152.6802,-61.93483,-172.59755
2011/9/15,11425.58864,2011/10/21,11965.18544,2011/11/14,12290.80778,2011/12/14,10927.66463,2012/1/17,12264.41962,,,2012/1/17,10576.53069,11263.06769,10805.78356,10891.02419,12264.41962,,2012/1/17,213.90405,285.25282,227.69992,331.36598,264.41962
2011/9/16,11480.74511,2011/10/24,12260.30772,2011/11/15,12254.59482,2011/12/15,10723.72529,2012/1/18,11988.00685,,,2012/1/18,10351.96077,11027.19755,10559.13558,10675.92927,11988.00685,,2012/1/18,-10.66587,49.38268,-18.94806,116.27106,-11.99315
2011/9/19,11318.70464,2011/10/25,12451.30256,2011/11/16,12007.48995,2011/12/16,10913.38746,2012/1/19,12137.47146,,,2012/1/19,10457.82853,11155.11074,10693.14295,10801.31245,12137.47146,,2012/1/19,95.20189,177.29587,115.05931,241.65424,137.47146
2011/9/20,11356.05081,2011/10/26,12536.53601,2011/11/17,12043.20787,2011/12/19,10961.23631,2012/1/20,12381.99375,,,2012/1/20,10641.64374,11363.29027,10912.05818,10998.50195,12381.99375,,2012/1/20,279.0171,385.4754,333.97454,438.84374,381.99375
2011/9/21,11603.85724,2011/10/27,12572.47044,2011/11/18,11851.84274,2011/12/20,10903.60227,2012/1/30,12238.85245,,,2012/1/30,10538.58764,11235.39032,10784.54438,10867.98305,12238.85245,,2012/1/30,175.961,257.57545,206.46074,308.32484,238.85245
2011/9/22,11299.80159,2011/10/28,12781.13173,2011/11/21,11837.93435,2011/12/21,10745.59332,2012/1/31,12333.53137,,,2012/1/31,10620.61098,11316.15401,10868.80609,10938.88007,12333.53137,,2012/1/31,257.98434,338.33914,290.72245,379.22186,333.53137
2011/9/23,11162.27602,2011/10/31,12770.15123,2011/11/22,11929.53409,2011/12/22,10732.28453,2012/2/1,12333.53137,,,2012/2/1,10620.61098,11316.15401,10868.80609,10938.88007,12333.53137,,2012/2/1,257.98434,338.33914,290.72245,379.22186,333.53137
2011/9/26,10915.98732,2011/11/1,12770.15123,2011/11/23,11953.05734,2011/12/23,10761.01506,2012/2/2,12611.52427,,,2012/2/2,10903.08459,11566.51429,11120.87645,11153.43906,12611.52427,,2012/2/2,540.45795,588.69942,542.79281,593.78085,611.52427
2011/9/27,10971.53884,2011/11/2,12949.59718,2011/11/24,11970.49885,2011/12/26,10588.49572,2012/2/3,12742.78458,,,2012/2/3,10991.60582,11668.26754,11237.14758,11260.7249,12742.78458,,2012/2/3,628.97918,690.45267,659.06394,701.06669,742.78458
2011/9/28,10844.49621,2011/11/3,12908.68536,2011/11/25,11961.29155,2011/12/27,10380.28383,2012/2/6,12750.02864,,,2012/2/6,10981.69776,11693.57105,11237.20822,11300.76642,12750.02864,,2012/2/6,619.07112,715.75618,659.12458,741.10821,750.02864
2011/9/29,10658.66576,2011/11/4,13023.9916,2011/11/28,11988.93765,2011/12/28,10346.33903,2012/2/7,12594.18693,,,2012/2/7,10828.55153,11541.89407,11099.08974,11162.84828,12594.18693,,2012/2/7,465.92489,564.0792,521.0061,603.19007,594.18693
2011/9/30,10650.98432,2011/11/7,12937.88941,2011/11/29,12142.60968,2011/12/29,10413.44699,2012/2/8,12885.26165,,,2012/2/8,11068.14106,11799.30102,11356.13343,11415.31598,12885.26165,,2012/2/8,705.51442,821.48615,778.04979,855.65777,885.26165
2011/10/10,10650.98432,2011/11/8,12890.11452,2011/11/30,11809.78488,2011/12/30,10559.65821,2012/2/9,12888.92973,,,2012/2/9,11050.38035,11801.48535,11356.6744,11429.67099,12888.92973,,2012/2/9,687.75371,823.67048,778.59076,870.01278,888.92973
2011/10/11,10694.46605,2011/11/9,13032.35393,2011/12/1,11809.78488,2012/1/4,10559.65821,2012/2/10,12852.26263,,,2012/2/10,10990.90642,11767.77385,11320.44553,11413.88404,12852.26263,,2012/2/10,628.27978,789.95898,742.36189,854.22583,852.26263
2011/10/12,11031.52871,2011/11/10,12850.07647,2011/12/2,11716.90272,2012/1/5,10445.29969,2012/2/13,12862.5236,,,2012/2/13,10936.13511,11772.15558,11321.61692,11454.89551,12862.5236,,2012/2/13,573.50847,794.34071,743.53328,895.2373,862.5236
2011/10/13,11107.74802,2011/11/11,12813.2703,2011/12/5,11530.53103,2012/1/6,10470.76773,2012/2/14,12835.9452,,,2012/2/14,10899.35907,11743.85327,11297.08758,11434.68415,12835.9452,,2012/2/14,536.73243,766.0384,719.00394,875.02594,835.9452
2011/10/14,11072.99769,2011/11/14,13034.59827,2011/12/6,11468.9803,2012/1/9,10723.52848,2012/2/15,12963.53203,,,2012/2/15,10952.39275,11833.83284,11407.38987,11547.44607,12963.53203,,2012/2/15,589.76611,856.01797,829.30623,987.78786,963.53203
2011/10/17,11205.29029,2011/11/15,12998.21957,2011/12/7,11570.27703,2012/1/10,11012.96562,2012/2/16,12893.43018,,,2012/2/16,10909.53684,11769.06771,11348.17738,11474.14257,12893.43018,,2012/2/16,546.9102,791.25284,770.09374,914.48436,893.43018
2011/10/18,11057.24641,2011/11/16,12720.78258,2011/12/8,11529.42327,2012/1/11,10978.85953,2012/2/17,12935.03413,,,2012/2/17,10951.97287,11804.89951,11386.27967,11504.06074,12935.03413,,2012/2/17,589.34623,827.08464,808.19603,944.40253,935.03413
2011/10/19,11055.03148,2011/11/17,12747.61089,2011/12/9,11382.51644,2012/1/12,11000.68575,2012/2/20,12959.17221,,,2012/2/20,10963.3793,11815.03809,11408.83491,11515.75387,12959.17221,,2012/2/20,600.75266,837.22322,830.75127,956.09566,959.17221
2011/10/20,10769.62333,2011/11/18,12556.95026,2011/12/12,11301.49052,2012/1/13,10797.08742,2012/2/21,13057.46911,,,2012/2/21,11026.10672,11906.61843,11492.06768,11617.93268,13057.46911,,2012/2/21,663.48008,928.80356,913.98404,1058.27447,1057.46911
2011/10/21,10780.19823,2011/11/21,12521.96039,2011/12/13,10994.11222,2012/1/16,10497.72338,2012/2/22,13144.46596,,,2012/2/22,11064.29269,11975.72164,11565.88271,11703.51972,13144.46596,,2012/2/22,701.66605,997.90677,987.79907,1143.86151,1144.46596
2011/10/24,11051.1267,2011/11/22,12579.53583,2011/12/14,10867.4305,2012/1/17,10891.02419,2012/2/23,13174.54609,,,2012/2/23,11069.11625,12006.24672,11588.78538,11746.65389,13174.54609,,2012/2/23,706.48961,1028.43185,1010.70174,1186.99568,1174.54609
2011/10/25,11196.30708,2011/11/23,12564.28725,2011/12/15,10636.55772,2012/1/18,10675.92927,2012/2/24,13344.64074,,,2012/2/24,11203.52888,12155.24307,11738.51385,11895.73921,13344.64074,,2012/2/24,840.90224,1177.4282,1160.43021,1336.081,1344.64074
2011/10/26,11244.41168,2011/11/24,12578.59187,2011/12/16,10834.90666,2012/1/19,10801.31245,2012/2/27,13330.28353,,,2012/2/27,11188.35054,12146.99096,11724.39737,11891.00154,13330.28353,,2012/2/27,825.7239,1169.17609,1146.31373,1331.34333,1330.28353
2011/10/27,11304.8943,2011/11/25,12527.76771,2011/12/19,10922.92294,2012/1/20,10998.50195,2012/2/28,13391.29759,,,2012/2/28,11287.52658,12225.82926,11779.77764,11946.25395,13391.29759,,2012/2/28,924.89994,1248.01439,1201.694,1386.59574,1391.29759
2011/10/28,11471.45423,2011/11/28,12540.43405,2011/12/20,10853.08607,2012/1/30,10867.98305,2012/2/29,13329.16187,,,2012/2/29,11236.73637,12188.93192,11721.03999,11915.25148,13329.16187,,2012/2/29,874.10973,1211.11705,1142.95635,1355.59327,1329.16187
2011/10/31,11428.6482,2011/11/29,12735.6769,2011/12/21,10699.47544,2012/1/31,10938.88007,2012/3/1,13329.16187,,,2012/3/1,11236.73637,12188.93192,11721.03999,11915.25148,13329.16187,,2012/3/1,874.10973,1211.11705,1142.95635,1355.59327,1329.16187
2011/11/1,11428.6482,2011/11/30,12370.00792,2011/12/22,10695.46559,2012/2/1,10938.88007,2012/3/2,13489.48731,,,2012/3/2,11395.96175,12332.05028,11860.41051,12059.75669,13489.48731,,2012/3/2,1033.33511,1354.23541,1282.32687,1500.09848,1489.48731
2011/11/2,11584.61491,2011/12/1,12370.00792,2011/12/23,10724.68727,2012/2/2,11153.43906,2012/3/5,13473.04131,,,2012/3/5,11415.54001,12302.1472,11852.11103,12017.80791,13473.04131,,2012/3/5,1052.91337,1324.33233,1274.02739,1458.1497,1473.04131
2011/11/3,11563.23226,2011/12/2,12277.54628,2011/12/26,10588.14054,2012/2/3,11260.7249,2012/3/6,13379.47046,,,2012/3/6,11371.98029,12203.3172,11774.29359,11912.41437,13379.47046,,2012/3/6,1009.35365,1225.50233,1196.20995,1352.75616,1379.47046
2011/11/4,11658.07018,2011/12/5,12055.93329,2011/12/27,10431.25217,2012/2/6,11300.76642,2012/3/7,13382.50328,,,2012/3/7,11426.59279,12187.92372,11782.3815,11887.05768,13382.50328,,2012/3/7,1063.96615,1210.10885,1204.29786,1327.39947,1382.50328
2011/11/7,11598.61699,2011/12/6,11981.81886,2011/12/28,10390.36948,2012/2/7,11162.84828,2012/3/8,13465.20636,,,2012/3/8,11494.76019,12261.24497,11857.33612,11953.60215,13465.20636,,2012/3/8,1132.13355,1283.4301,1279.25248,1393.94394,1465.20636
2011/11/8,11544.26275,2011/12/7,12077.06096,2011/12/29,10437.2633,2012/2/8,11415.31598,2012/3/9,13644.27619,,,2012/3/9,11669.392,12399.98142,12031.3279,12052.55746,13644.27619,,2012/3/9,1306.76536,1422.16655,1453.24426,1492.89925,1644.27619
2011/11/9,11681.96389,2011/12/8,12024.80071,2011/12/30,10578.08364,2012/2/9,11429.67099,2012/3/12,13662.73135,,,2012/3/12,11722.32848,12397.97093,12056.35233,12032.03856,13662.73135,,2012/3/12,1359.70184,1420.15606,1478.26869,1472.38035,1662.73135
2011/11/10,11539.97787,2011/12/9,11853.30322,2012/1/4,10578.08364,2012/2/10,11413.88404,2012/3/13,13789.38049,,,2012/3/13,11819.77501,12511.61487,12171.30327,12134.62363,13789.38049,,2012/3/13,1457.14837,1533.8,1593.21963,1574.96542,1789.38049
2011/11/11,11502.55648,2011/12/12,11758.61935,2012/1/5,10439.97699,2012/2/13,11454.89551,2012/3/14,13394.33883,,,2012/3/14,11407.09404,12179.09673,11814.84502,11827.1246,13394.33883,,2012/3/14,1044.4674,1201.28186,1236.76138,1267.46639,1394.33883
2011/11/14,11705.25215,2011/12/13,11453.988,2012/1/6,10483.8063,2012/2/14,11434.68415,2012/3/15,13307.66573,,,2012/3/15,11306.87476,12096.64605,11746.43296,11727.72297,13307.66573,,2012/3/15,944.24812,1118.83118,1168.34932,1168.06476,1307.66573
2011/11/15,11671.55809,2011/12/14,11322.89615,2012/1/9,10717.35747,2012/2/15,11547.44607,2012/3/16,13560.237,,,2012/3/16,11549.82252,12293.48088,11991.5097,11869.04693,13560.237,,2012/3/16,1187.19588,1315.66601,1413.42606,1309.38872,1560.237
2011/11/16,11435.49358,2011/12/15,11103.9301,2012/1/10,11030.45563,2012/2/16,11474.14257,2012/3/19,13535.94648,,,2012/3/19,11549.79726,12268.98189,11968.20811,11850.30737,13535.94648,,2012/3/19,1187.17062,1291.16702,1390.12447,1290.64916,1535.94648
2011/11/17,11469.33983,2011/12/16,11303.53659,2012/1/11,10990.28448,2012/2/17,11504.06074,2012/3/20,13293.86535,,,2012/3/20,11317.01144,12057.36469,11752.56458,11648.62457,13293.86535,,2012/3/20,954.3848,1079.54982,1174.48094,1088.96636,1293.86535
2011/11/18,11286.96709,2011/12/19,11365.28082,2012/1/12,10989.78805,2012/2/20,11515.75387,2012/3/21,13262.44949,,,2012/3/21,11296.48248,12033.58725,11719.65958,11637.61867,13262.44949,,2012/3/21,933.85584,1055.77238,1141.57594,1077.96046,1262.44949
2011/11/21,11272.4548,2011/12/20,11302.54815,2012/1/13,10789.26587,2012/2/21,11617.93268,2012/3/22,13294.52494,,,2012/3/22,11313.91658,12071.21813,11742.71305,11685.74922,13294.52494,,2012/3/22,951.28994,1093.40326,1164.62941,1126.09101,1294.52494
2011/11/22,11357.41274,2011/12/21,11142.99448,2012/1/16,10425.40344,2012/2/22,11703.51972,2012/3/23,13171.68338,,,2012/3/23,11176.13576,11966.27879,11634.9464,11581.2595,13171.68338,,2012/3/23,813.50912,988.46392,1056.86276,1021.60129,1171.68338
2011/11/23,11378.09797,2011/12/22,11134.28099,2012/1/17,10805.78356,2012/2/23,11746.65389,2012/3/26,13216.46007,,,2012/3/26,11192.66514,12005.4048,11679.85384,11606.10052,13216.46007,,2012/3/26,830.0385,1027.58993,1101.7702,1046.44231,1216.46007
2011/11/24,11393.97131,2011/12/23,11163.46323,2012/1/18,10559.13558,2012/2/24,11895.73921,2012/3/27,13090.66764,,,2012/3/27,11094.91014,11913.55355,11548.21813,11564.43739,13090.66764,,2012/3/27,732.2835,935.73868,970.13449,1004.77918,1090.66764
2011/11/25,11383.11726,2011/12/26,10998.71737,2012/1/19,10693.14295,2012/2/27,11891.00154,2012/3/28,12721.2978,,,2012/3/28,10725.37754,11596.35829,11217.11742,11266.42258,12721.2978,,2012/3/28,362.7509,618.54342,639.03378,706.76437,721.2978
2011/11/28,11408.50052,2011/12/27,10803.76241,2012/1/20,10912.05818,2012/2/28,11946.25395,2012/3/29,12473.60665,,,2012/3/29,10458.03611,11383.92103,10998.55338,11058.20351,12473.60665,,2012/3/29,95.40947,406.10616,420.46974,498.5453,473.60665
2011/11/29,11557.48079,2011/12/28,10766.2256,2012/1/30,10784.54438,2012/2/29,11915.25148,2012/3/30,12503.3025,,,2012/3/30,10474.86647,11433.75895,11007.17823,11146.37681,12503.3025,,2012/3/30,112.23983,455.94408,429.09459,586.7186,503.3025
2011/11/30,11238.93002,2011/12/29,10827.81108,2012/1/31,10868.80609,2012/3/1,11915.25148,2012/4/5,12503.3025,,,2012/4/5,10474.86647,11433.75895,11007.17823,11146.37681,12503.3025,,2012/4/5,112.23983,455.94408,429.09459,586.7186,503.3025
2011/12/1,11238.93002,2011/12/30,10977.81487,2012/2/1,10868.80609,2012/3/2,12059.75669,2012/4/6,12535.12145,,,2012/4/6,10583.12438,11489.38656,11031.07486,11226.34862,12535.12145,,2012/4/6,220.49774,511.57169,452.99122,666.69041,535.12145
2011/12/2,11194.73851,2012/1/4,10977.81487,2012/2/2,11120.87645,2012/3/5,12017.80791,2012/4/9,12416.22072,,,2012/4/9,10527.24588,11394.48964,10924.33905,11147.60396,12416.22072,,2012/4/9,164.61924,416.67477,346.25541,587.94575,416.22072
2011/12/5,11079.90478,2012/1/5,10827.89651,2012/2/3,11237.14758,2012/3/6,11912.41437,2012/4/10,12510.55726,,,2012/4/10,10571.61919,11473.86844,11007.51347,11214.38483,12510.55726,,2012/4/10,208.99255,496.05357,429.42983,654.72662,510.55726
2011/12/6,11006.54617,2012/1/6,10855.00068,2012/2/6,11237.20822,2012/3/7,11887.05768,2012/4/11,12535.21857,,,2012/4/11,10576.34579,11504.09933,11025.26636,11239.80075,12535.21857,,2012/4/11,213.71915,526.28446,447.18272,680.14254,535.21857
2011/12/7,11079.79316,2012/1/9,11115.17895,2012/2/7,11099.08974,2012/3/8,11953.60215,2012/4/12,12801.93826,,,2012/4/12,10765.72222,11742.23835,11259.82212,11461.60678,12801.93826,,2012/4/12,403.09558,764.42348,681.73848,901.94857,801.93826
2011/12/8,11049.61429,2012/1/10,11436.32531,2012/2/8,11356.13343,2012/3/9,12052.55746,2012/4/13,12769.66637,,,2012/4/13,10738.71023,11707.53248,11233.33671,11427.38789,12769.66637,,2012/4/13,376.08359,729.71761,655.25307,867.72968,769.66637
2011/12/9,10921.16345,2012/1/11,11402.86067,2012/2/9,11356.6744,2012/3/12,12032.03856,2012/4/16,12697.56641,,,2012/4/16,10699.05174,11642.76684,11170.88304,11370.37295,12697.56641,,2012/4/16,336.4251,664.95197,592.7994,810.71474,697.56641
2011/12/12,10856.37385,2012/1/12,11416.19575,2012/2/10,11320.44553,2012/3/13,12134.62363,2012/4/17,12618.52738,,,2012/4/17,10589.08328,11558.16302,11102.80492,11274.23675,12618.52738,,2012/4/17,226.45664,580.34815,524.72128,714.57854,618.52738
2011/12/13,10634.36202,2012/1/13,11191.54869,2012/2/13,11321.61692,2012/3/14,11827.1246,2012/4/18,12825.22069,,,2012/4/18,10723.36629,11742.06645,11283.93798,11441.82207,12825.22069,,2012/4/18,360.73965,764.25158,705.85434,882.16386,825.22069
2011/12/14,10551.95668,2012/1/16,10845.46939,2012/2/14,11297.08758,2012/3/15,11727.72297,2012/4/19,12804.06382,,,2012/4/19,10627.47441,11700.80178,11267.95994,11377.19955,12804.06382,,2012/4/19,264.84777,722.98691,689.8763,817.54134,804.06382
2011/12/15,10378.04402,2012/1/17,11263.06769,2012/2/15,11407.38987,2012/3/16,11869.04693,2012/4/20,12978.94571,,,2012/4/20,10746.13513,11847.95388,11424.69577,11511.5867,12978.94571,,2012/4/20,383.50849,870.13901,846.61213,951.92849,978.94571
2011/12/16,10559.63142,2012/1/18,11027.19755,2012/2/16,11348.17738,2012/3/19,11850.30737,2012/4/23,13031.65854,,,2012/4/23,10713.98399,11917.96524,11457.6898,11559.28616,13031.65854,,2012/4/23,351.35735,940.15037,879.60616,999.62795,1031.65854
2011/12/19,10589.6827,2012/1/19,11155.11074,2012/2/17,11386.27967,2012/3/20,11648.62457,2012/4/24,13051.35269,,,2012/4/24,10706.21748,11880.30933,11493.93904,11511.31253,13051.35269,,2012/4/24,343.59084,902.49446,915.8554,951.65432,1051.35269
2011/12/20,10550.26753,2012/1/20,11363.29027,2012/2/20,11408.83491,2012/3/21,11637.61867,2012/4/25,13050.81911,,,2012/4/25,10724.44098,11880.70249,11494.44896,11517.19372,13050.81911,,2012/4/25,361.81434,902.88762,916.36532,957.53551,1050.81911
2011/12/21,10442.66884,2012/1/30,11235.39032,2012/2/21,11492.06768,2012/3/22,11685.74922,2012/4/26,13091.89519,,,2012/4/26,10801.49947,11948.50672,11522.39638,11597.98433,13091.89519,,2012/4/26,438.87283,970.69185,944.31274,1038.32612,1091.89519
2011/12/22,10460.46337,2012/1/31,11316.15401,2012/2/22,11565.88271,2012/3/23,11581.2595,2012/4/27,13108.45719,,,2012/4/27,10920.67097,11981.27436,11537.81704,11661.8909,13108.45719,,2012/4/27,558.04433,1003.45949,959.7334,1102.23269,1108.45719
2011/12/23,10476.2659,2012/2/1,11316.15401,2012/2/23,11588.78538,2012/3/26,11606.10052,2012/5/2,13108.45719,,,2012/5/2,10920.67097,11981.27436,11537.81704,11661.8909,13108.45719,,2012/5/2,558.04433,1003.45949,959.7334,1102.23269,1108.45719
2011/12/26,10347.55122,2012/2/2,11566.51429,2012/2/24,11738.51385,2012/3/27,11564.43739,2012/5/3,13201.18502,,,2012/5/3,10932.47136,12044.8332,11635.48665,11685.83693,13201.18502,,2012/5/3,569.84472,1067.01833,1057.40301,1126.17872,1201.18502
2011/12/27,10211.36441,2012/2/3,11668.26754,2012/2/27,11724.39737,2012/3/28,11266.42258,2012/5/4,13401.35934,,,2012/5/4,11041.68608,12210.5912,11824.70737,11815.00078,13401.35934,,2012/5/4,679.05944,1232.77633,1246.62373,1255.34257,1401.35934
