distribution=std,,freq=1,back=6,"w=[1/3,1/3,1/3]","money=[4000.00,4000.00,4000.00]",,,,ºı»•≥ı÷µ12000,,,
datetime,"quantiles=[.005, .1, .25, .5, .75, .975]","quantiles = [.01, .1, .4, .5, .6, .75, .9]","quantiles = [.1, .3, .5, .7, .9]",,,,,,datetime,"quantiles=[.005, .1, .25, .5, .75, .975]","quantiles = [.01, .1, .4, .5, .6, .75, .9]","quantiles = [.1, .3, .5, .7, .9]"
2019/10/29,20870.76316,21560.7904,14639.12795,,,,,,2019/10/29,8870.76316,9560.7904,2639.12795
2019/10/30,20650.92246,21376.55161,14479.91752,,,,,,2019/10/30,8650.92246,9376.55161,2479.91752
2019/10/31,20547.00648,21277.34747,14407.98781,,,,,,2019/10/31,8547.00648,9277.34747,2407.98781
2019/11/1,20547.00648,21277.34747,14407.98781,,,,,,2019/11/1,8547.00648,9277.34747,2407.98781
2019/11/4,20682.26027,21406.54256,14504.22061,,,,,,2019/11/4,8682.26027,9406.54256,2504.22061
2019/11/5,20806.15895,21524.82343,14577.47287,,,,,,2019/11/5,8806.15895,9524.82343,2577.47287
2019/11/6,20720.77932,21452.58233,14500.82009,,,,,,2019/11/6,8720.77932,9452.58233,2500.82009
2019/11/7,20781.81466,21509.29298,14555.48352,,,,,,2019/11/7,8781.81466,9509.29298,2555.48352
2019/11/8,20749.3227,21483.80154,14559.03438,,,,,,2019/11/8,8749.3227,9483.80154,2559.03438
2019/11/11,20484.08092,21196.74693,14378.21553,,,,,,2019/11/11,8484.08092,9196.74693,2378.21553
2019/11/12,20546.55795,21259.63586,14424.63772,,,,,,2019/11/12,8546.55795,9259.63586,2424.63772
2019/11/13,20660.15888,21374.32067,14527.54059,,,,,,2019/11/13,8660.15888,9374.32067,2527.54059
2019/11/14,20701.25864,21428.36525,14573.37645,,,,,,2019/11/14,8701.25864,9428.36525,2573.37645
2019/11/15,20600.68721,21315.46101,14492.0874,,,,,,2019/11/15,8600.68721,9315.46101,2492.0874
2019/11/18,20681.36555,21389.97023,14529.69432,,,,,,2019/11/18,8681.36555,9389.97023,2529.69432
2019/11/19,20811.3276,21542.69161,14637.1461,,,,,,2019/11/19,8811.3276,9542.69161,2637.1461
2019/11/20,20714.50734,21450.8166,14599.54719,,,,,,2019/11/20,8714.50734,9450.8166,2599.54719
2019/11/21,20657.9753,21409.56008,14560.73765,,,,,,2019/11/21,8657.9753,9409.56008,2560.73765
2019/11/22,20278.40799,21018.2611,14260.59057,,,,,,2019/11/22,8278.40799,9018.2611,2260.59057
2019/11/25,20263.31482,20977.1964,14219.98987,,,,,,2019/11/25,8263.31482,8977.1964,2219.98987
2019/11/26,20335.45954,21064.2454,14293.61518,,,,,,2019/11/26,8335.45954,9064.2454,2293.61518
2019/11/27,20359.04798,21082.75869,14310.05828,,,,,,2019/11/27,8359.04798,9082.75869,2310.05828
2019/11/28,20241.86899,20963.28685,14223.77426,,,,,,2019/11/28,8241.86899,8963.28685,2223.77426
2019/11/29,19860.68091,20581.6104,13928.11085,,,,,,2019/11/29,7860.68091,8581.6104,1928.11085
2019/12/2,19860.68091,20581.6104,13928.11085,,,,,,2019/12/2,7860.68091,8581.6104,1928.11085
2019/12/3,19972.96546,20681.73981,13992.29046,,,,,,2019/12/3,7972.96546,8681.73981,1992.29046
2019/12/4,19997.84735,20670.37382,13958.35025,,,,,,2019/12/4,7997.84735,8670.37382,1958.35025
2019/12/5,20116.31486,20786.03494,14033.97167,,,,,,2019/12/5,8116.31486,8786.03494,2033.97167
2019/12/6,20187.79755,20854.76621,14061.89735,,,,,,2019/12/6,8187.79755,8854.76621,2061.89735
2019/12/9,20132.32712,20801.37898,14031.2369,,,,,,2019/12/9,8132.32712,8801.37898,2031.2369
2019/12/10,20064.09068,20730.20943,13979.3391,,,,,,2019/12/10,8064.09068,8730.20943,1979.3391
2019/12/11,20151.80634,20853.20539,14093.62213,,,,,,2019/12/11,8151.80634,8853.20539,2093.62213
2019/12/12,20141.79763,20826.15702,14070.7656,,,,,,2019/12/12,8141.79763,8826.15702,2070.7656
2019/12/13,20429.54409,21159.07593,14317.00553,,,,,,2019/12/13,8429.54409,9159.07593,2317.00553
2019/12/16,20616.0738,21269.29899,14349.53728,,,,,,2019/12/16,8616.0738,9269.29899,2349.53728
2019/12/17,20884.17812,21554.05305,14547.54906,,,,,,2019/12/17,8884.17812,9554.05305,2547.54906
2019/12/18,20912.72093,21580.85883,14566.19219,,,,,,2019/12/18,8912.72093,9580.85883,2566.19219
2019/12/19,20910.89758,21584.85395,14579.03491,,,,,,2019/12/19,8910.89758,9584.85395,2579.03491
2019/12/20,20776.18353,21486.00549,14537.03693,,,,,,2019/12/20,8776.18353,9486.00549,2537.03693
2019/12/23,20470.79761,21201.2267,14356.33093,,,,,,2019/12/23,8470.79761,9201.2267,2356.33093
2019/12/24,20649.67394,21367.9348,14460.32102,,,,,,2019/12/24,8649.67394,9367.9348,2460.32102
2019/12/25,20613.60844,21307.9877,14410.7517,,,,,,2019/12/25,8613.60844,9307.9877,2410.7517
2019/12/26,20732.51669,21439.14452,14507.13913,,,,,,2019/12/26,8732.51669,9439.14452,2507.13913
2019/12/27,20737.83018,21455.34669,14514.51189,,,,,,2019/12/27,8737.83018,9455.34669,2514.51189
2019/12/30,20784.84195,21495.93772,14521.50445,,,,,,2019/12/30,8784.84195,9495.93772,2521.50445
2019/12/31,20797.77462,21502.36964,14520.48686,,,,,,2019/12/31,8797.77462,9502.36964,2520.48686
2020/1/2,20797.77462,21502.36964,14520.48686,,,,,,2020/1/2,8797.77462,9502.36964,2520.48686
2020/1/3,20614.03006,21364.01751,14362.96087,,,,,,2020/1/3,8614.03006,9364.01751,2362.96087
2020/1/6,20520.80012,21310.27021,14310.77396,,,,,,2020/1/6,8520.80012,9310.27021,2310.77396
2020/1/7,20740.52203,21531.07716,14483.07612,,,,,,2020/1/7,8740.52203,9531.07716,2483.07612
2020/1/8,20675.55515,21534.92742,14488.15858,,,,,,2020/1/8,8675.55515,9534.92742,2488.15858
2020/1/9,20849.45984,21656.8856,14611.14407,,,,,,2020/1/9,8849.45984,9656.8856,2611.14407
2020/1/10,20971.56648,21747.04764,14709.96271,,,,,,2020/1/10,8971.56648,9747.04764,2709.96271
2020/1/13,21209.05491,21987.11912,14904.14163,,,,,,2020/1/13,9209.05491,9987.11912,2904.14163
2020/1/14,21007.23171,21780.62927,14741.45029,,,,,,2020/1/14,9007.23171,9780.62927,2741.45029
2020/1/15,21016.71189,21774.73338,14781.71301,,,,,,2020/1/15,9016.71189,9774.73338,2781.71301
2020/1/16,21018.03082,21802.10586,14806.59799,,,,,,2020/1/16,9018.03082,9802.10586,2806.59799
2020/1/17,20956.37265,21732.53151,14753.89321,,,,,,2020/1/17,8956.37265,9732.53151,2753.89321
2020/1/20,20943.4868,21760.32253,14731.74865,,,,,,2020/1/20,8943.4868,9760.32253,2731.74865
2020/1/21,20559.58149,21375.08767,14449.53324,,,,,,2020/1/21,8559.58149,9375.08767,2449.53324
2020/1/22,20558.94078,21379.76029,14450.53373,,,,,,2020/1/22,8558.94078,9379.76029,2450.53373
2020/1/23,19934.19004,20745.311,13994.29943,,,,,,2020/1/23,7934.19004,8745.311,1994.29943
2020/2/3,19934.19004,20745.311,13994.29943,,,,,,2020/2/3,7934.19004,8745.311,1994.29943
2020/2/4,20134.23257,20998.80966,14225.38149,,,,,,2020/2/4,8134.23257,8998.80966,2225.38149
2020/2/5,20327.22153,21161.16347,14273.35256,,,,,,2020/2/5,8327.22153,9161.16347,2273.35256
2020/2/6,20621.05644,21438.86919,14413.37458,,,,,,2020/2/6,8621.05644,9438.86919,2413.37458
2020/2/7,20694.82725,21486.14149,14392.89918,,,,,,2020/2/7,8694.82725,9486.14149,2392.89918
2020/2/10,20705.42871,21477.22238,14358.94051,,,,,,2020/2/10,8705.42871,9477.22238,2358.94051
2020/2/11,20767.0736,21581.41328,14470.84428,,,,,,2020/2/11,8767.0736,9581.41328,2470.84428
2020/2/12,20913.24874,21708.19377,14524.37951,,,,,,2020/2/12,8913.24874,9708.19377,2524.37951
2020/2/13,20718.04654,21510.21289,14399.30016,,,,,,2020/2/13,8718.04654,9510.21289,2399.30016
2020/2/14,20892.46273,21685.93633,14521.39659,,,,,,2020/2/14,8892.46273,9685.93633,2521.39659
2020/2/17,21569.01012,22314.22958,14857.34455,,,,,,2020/2/17,9569.01012,10314.22958,2857.34455
2020/2/18,21673.61635,22353.61112,14790.94394,,,,,,2020/2/18,9673.61635,10353.61112,2790.94394
2020/2/19,21584.84429,22285.96724,14763.77058,,,,,,2020/2/19,9584.84429,10285.96724,2763.77058
2020/2/20,21875.081,22591.7522,14959.10073,,,,,,2020/2/20,9875.081,10591.7522,2959.10073
2020/2/21,21986.59046,22664.81269,14953.94034,,,,,,2020/2/21,9986.59046,10664.81269,2953.94034
2020/2/24,21872.33942,22513.09921,14815.5602,,,,,,2020/2/24,9872.33942,10513.09921,2815.5602
2020/2/25,21738.43542,22356.5789,14688.59232,,,,,,2020/2/25,9738.43542,10356.5789,2688.59232
2020/2/26,21642.90589,22289.09055,14696.60698,,,,,,2020/2/26,9642.90589,10289.09055,2696.60698
2020/2/27,21683.33384,22353.50433,14754.83389,,,,,,2020/2/27,9683.33384,10353.50433,2754.83389
2020/2/28,20795.97976,21500.88706,14280.88419,,,,,,2020/2/28,8795.97976,9500.88706,2280.88419
2020/3/2,20795.97976,21500.88706,14280.88419,,,,,,2020/3/2,8795.97976,9500.88706,2280.88419
2020/3/3,21065.9571,21782.76714,14464.50975,,,,,,2020/3/3,9065.9571,9782.76714,2464.50975
2020/3/4,21304.54958,22015.50604,14623.44566,,,,,,2020/3/4,9304.54958,10015.50604,2623.44566
2020/3/5,22063.79761,22753.74972,15133.03173,,,,,,2020/3/5,10063.79761,10753.74972,3133.03173
2020/3/6,21720.40812,22411.44948,14899.93764,,,,,,2020/3/6,9720.40812,10411.44948,2899.93764
2020/3/9,20909.83222,21553.80835,14341.93238,,,,,,2020/3/9,8909.83222,9553.80835,2341.93238
2020/3/10,21503.30048,22177.7345,14747.92681,,,,,,2020/3/10,9503.30048,10177.7345,2747.92681
2020/3/11,21453.10467,22134.24083,14713.97369,,,,,,2020/3/11,9453.10467,10134.24083,2713.97369
2020/3/12,21041.4868,21712.98266,14435.30569,,,,,,2020/3/12,9041.4868,9712.98266,2435.30569
2020/3/13,20741.23582,21424.98776,14234.95626,,,,,,2020/3/13,8741.23582,9424.98776,2234.95626
2020/3/16,19917.21231,20559.46903,13668.3524,,,,,,2020/3/16,7917.21231,8559.46903,1668.3524
2020/3/17,19709.40396,20366.88659,13532.05975,,,,,,2020/3/17,7709.40396,8366.88659,1532.05975
2020/3/18,19214.1118,19853.07543,13191.98139,,,,,,2020/3/18,7214.1118,7853.07543,1191.98139
2020/3/19,18877.1709,19544.09487,12966.76023,,,,,,2020/3/19,6877.1709,7544.09487,966.76023
2020/3/20,19467.04984,20115.21552,13362.14093,,,,,,2020/3/20,7467.04984,8115.21552,1362.14093
2020/3/23,18955.14916,19550.18855,13003.78568,,,,,,2020/3/23,6955.14916,7550.18855,1003.78568
2020/3/24,19619.64771,20203.82986,13451.35783,,,,,,2020/3/24,7619.64771,8203.82986,1451.35783
2020/3/25,20057.15551,20643.36598,13748.0447,,,,,,2020/3/25,8057.15551,8643.36598,1748.0447
2020/3/26,20036.2493,20604.017,13731.3387,,,,,,2020/3/26,8036.2493,8604.017,1731.3387
2020/3/27,20242.32895,20796.44959,13867.0314,,,,,,2020/3/27,8242.32895,8796.44959,1867.0314
2020/3/30,20097.48158,20646.15425,13768.08733,,,,,,2020/3/30,8097.48158,8646.15425,1768.08733
2020/3/31,20574.43443,21069.23664,14074.00651,,,,,,2020/3/31,8574.43443,9069.23664,2074.00651
2020/4/1,20574.43443,21069.23664,14074.00651,,,,,,2020/4/1,8574.43443,9069.23664,2074.00651
2020/4/2,20894.50972,21368.4922,14229.12379,,,,,,2020/4/2,8894.50972,9368.4922,2229.12379
2020/4/3,20762.52935,21244.34906,14139.21217,,,,,,2020/4/3,8762.52935,9244.34906,2139.21217
2020/4/7,21254.74728,21716.66835,14391.3803,,,,,,2020/4/7,9254.74728,9716.66835,2391.3803
2020/4/8,21326.92629,21747.62033,14372.79965,,,,,,2020/4/8,9326.92629,9747.62033,2372.79965
2020/4/9,21353.26917,21778.90803,14383.40617,,,,,,2020/4/9,9353.26917,9778.90803,2383.40617
2020/4/10,21239.53742,21686.11907,14338.4587,,,,,,2020/4/10,9239.53742,9686.11907,2338.4587
2020/4/13,21137.8975,21576.47747,14253.88209,,,,,,2020/4/13,9137.8975,9576.47747,2253.88209
2020/4/14,21400.11723,21850.39591,14429.21922,,,,,,2020/4/14,9400.11723,9850.39591,2429.21922
2020/4/15,21230.94959,21688.71125,14332.03571,,,,,,2020/4/15,9230.94959,9688.71125,2332.03571
2020/4/16,21269.70837,21706.30086,14325.3682,,,,,,2020/4/16,9269.70837,9706.30086,2325.3682
2020/4/17,21358.26494,21821.36757,14415.38156,,,,,,2020/4/17,9358.26494,9821.36757,2415.38156
2020/4/20,21472.57902,21911.58424,14433.15673,,,,,,2020/4/20,9472.57902,9911.58424,2433.15673
2020/4/21,21392.10586,21809.90298,14374.74331,,,,,,2020/4/21,9392.10586,9809.90298,2374.74331
2020/4/22,21492.53212,21932.48848,14407.90365,,,,,,2020/4/22,9492.53212,9932.48848,2407.90365
2020/4/23,21534.74292,21961.56125,14396.87863,,,,,,2020/4/23,9534.74292,9961.56125,2396.87863
2020/4/24,21353.33193,21807.95644,14309.83816,,,,,,2020/4/24,9353.33193,9807.95644,2309.83816
2020/4/27,21428.10658,21940.86992,14470.69363,,,,,,2020/4/27,9428.10658,9940.86992,2470.69363
2020/4/28,21354.11099,21915.4417,14464.81961,,,,,,2020/4/28,9354.11099,9915.4417,2464.81961
2020/4/29,21643.93878,22195.7514,14728.55956,,,,,,2020/4/29,9643.93878,10195.7514,2728.55956
2020/4/30,21857.57713,22367.69883,14817.98052,,,,,,2020/4/30,9857.57713,10367.69883,2817.98052
2020/5/6,21857.57713,22367.69883,14817.98052,,,,,,2020/5/6,9857.57713,10367.69883,2817.98052
2020/5/7,22015.18384,22514.48348,14944.24866,,,,,,2020/5/7,10015.18384,10514.48348,2944.24866
2020/5/8,22219.16614,22728.24572,15079.86282,,,,,,2020/5/8,10219.16614,10728.24572,3079.86282
2020/5/11,22194.15734,22710.8049,15058.97649,,,,,,2020/5/11,10194.15734,10710.8049,3058.97649
2020/5/12,22327.63787,22837.33304,15168.36233,,,,,,2020/5/12,10327.63787,10837.33304,3168.36233
2020/5/13,22572.72534,23068.30674,15355.28483,,,,,,2020/5/13,10572.72534,11068.30674,3355.28483
2020/5/14,22446.86208,22952.8602,15270.0903,,,,,,2020/5/14,10446.86208,10952.8602,3270.0903
2020/5/15,22322.67936,22835.38734,15177.11682,,,,,,2020/5/15,10322.67936,10835.38734,3177.11682
2020/5/18,22796.89098,23317.66743,15522.33115,,,,,,2020/5/18,10796.89098,11317.66743,3522.33115
2020/5/19,22903.70997,23422.97826,15594.23803,,,,,,2020/5/19,10903.70997,11422.97826,3594.23803
2020/5/20,22707.23575,23192.61506,15457.42216,,,,,,2020/5/20,10707.23575,11192.61506,3457.42216
2020/5/21,22724.23102,23182.52743,15483.74254,,,,,,2020/5/21,10724.23102,11182.52743,3483.74254
2020/5/22,22133.53451,22600.15671,15064.842,,,,,,2020/5/22,10133.53451,10600.15671,3064.842
2020/5/25,22469.40785,22900.67793,15327.13861,,,,,,2020/5/25,10469.40785,10900.67793,3327.13861
2020/5/26,22627.76573,23070.11357,15436.54192,,,,,,2020/5/26,10627.76573,11070.11357,3436.54192
2020/5/27,22489.54796,22933.69997,15329.22387,,,,,,2020/5/27,10489.54796,10933.69997,3329.22387
2020/5/28,22535.8555,22978.19577,15350.16146,,,,,,2020/5/28,10535.8555,10978.19577,3350.16146
2020/5/29,22771.94021,23210.19881,15532.92535,,,,,,2020/5/29,10771.94021,11210.19881,3532.92535
2020/6/1,22771.94021,23210.19881,15532.92535,,,,,,2020/6/1,10771.94021,11210.19881,3532.92535
2020/6/2,22866.20266,23292.96912,15602.05291,,,,,,2020/6/2,10866.20266,11292.96912,3602.05291
2020/6/3,22786.31168,23222.85614,15568.20599,,,,,,2020/6/3,10786.31168,11222.85614,3568.20599
2020/6/4,22737.5687,23186.30004,15532.60019,,,,,,2020/6/4,10737.5687,11186.30004,3532.60019
2020/6/5,22740.31564,23199.08886,15542.4462,,,,,,2020/6/5,10740.31564,11199.08886,3542.4462
2020/6/8,22764.83832,23221.47797,15559.30757,,,,,,2020/6/8,10764.83832,11221.47797,3559.30757
2020/6/9,22789.89187,23257.49175,15579.96204,,,,,,2020/6/9,10789.89187,11257.49175,3579.96204
2020/6/10,22709.1448,23168.74803,15508.8813,,,,,,2020/6/10,10709.1448,11168.74803,3508.8813
2020/6/11,22532.85315,22965.7429,15367.2478,,,,,,2020/6/11,10532.85315,10965.7429,3367.2478
2020/6/12,22577.58338,23015.30087,15393.51057,,,,,,2020/6/12,10577.58338,11015.30087,3393.51057
2020/6/15,22268.48485,22696.88085,15182.15757,,,,,,2020/6/15,10268.48485,10696.88085,3182.15757
2020/6/16,22488.70078,22922.60522,15326.49989,,,,,,2020/6/16,10488.70078,10922.60522,3326.49989
2020/6/17,22611.38291,23022.23295,15382.39534,,,,,,2020/6/17,10611.38291,11022.23295,3382.39534
2020/6/18,22447.08495,22878.14258,15289.93036,,,,,,2020/6/18,10447.08495,10878.14258,3289.93036
2020/6/19,22583.0311,23024.15223,15366.22072,,,,,,2020/6/19,10583.0311,11024.15223,3366.22072
2020/6/22,22605.33677,23018.91782,15351.6577,,,,,,2020/6/22,10605.33677,11018.91782,3351.6577
2020/6/23,22606.60955,23035.23016,15335.79573,,,,,,2020/6/23,10606.60955,11035.23016,3335.79573
2020/6/24,22621.01564,23070.71826,15382.46796,,,,,,2020/6/24,10621.01564,11070.71826,3382.46796
2020/6/29,22620.80681,23066.05406,15371.4362,,,,,,2020/6/29,10620.80681,11066.05406,3371.4362
2020/6/30,22736.7566,23172.42321,15422.24551,,,,,,2020/6/30,10736.7566,11172.42321,3422.24551
2020/7/1,22736.7566,23172.42321,15422.24551,,,,,,2020/7/1,10736.7566,11172.42321,3422.24551
2020/7/2,23182.03838,23615.44929,15712.96838,,,,,,2020/7/2,11182.03838,11615.44929,3712.96838
2020/7/3,23250.25246,23689.55919,15734.33725,,,,,,2020/7/3,11250.25246,11689.55919,3734.33725
2020/7/6,24332.07332,24804.20372,16421.56789,,,,,,2020/7/6,12332.07332,12804.20372,4421.56789
2020/7/7,24914.53778,25391.78923,16846.21196,,,,,,2020/7/7,12914.53778,13391.78923,4846.21196
2020/7/8,25439.97933,26029.69813,17298.22308,,,,,,2020/7/8,13439.97933,14029.69813,5298.22308
2020/7/9,25785.9216,26425.48886,17596.64151,,,,,,2020/7/9,13785.9216,14425.48886,5596.64151
2020/7/10,25589.18561,26212.22665,17502.86359,,,,,,2020/7/10,13589.18561,14212.22665,5502.86359
2020/7/13,26282.27403,26915.31774,18012.93595,,,,,,2020/7/13,14282.27403,14915.31774,6012.93595
2020/7/14,26218.28166,26875.42637,18007.19656,,,,,,2020/7/14,14218.28166,14875.42637,6007.19656
2020/7/15,26023.39755,26613.86395,17852.80157,,,,,,2020/7/15,14023.39755,14613.86395,5852.80157
2020/7/16,24483.33108,25071.32185,16756.48769,,,,,,2020/7/16,12483.33108,13071.32185,4756.48769
2020/7/17,24913.00646,25534.43688,17086.4551,,,,,,2020/7/17,12913.00646,13534.43688,5086.4551
2020/7/20,25379.40562,26118.29361,17472.29114,,,,,,2020/7/20,13379.40562,14118.29361,5472.29114
2020/7/21,25461.51023,26142.76543,17501.17895,,,,,,2020/7/21,13461.51023,14142.76543,5501.17895
2020/7/22,25753.26737,26447.94849,17723.39921,,,,,,2020/7/22,13753.26737,14447.94849,5723.39921
2020/7/23,25976.7022,26741.63841,17953.95192,,,,,,2020/7/23,13976.7022,14741.63841,5953.95192
2020/7/24,24999.86602,25762.20118,17283.69354,,,,,,2020/7/24,12999.86602,13762.20118,5283.69354
2020/7/27,25068.70373,25797.28299,17317.79587,,,,,,2020/7/27,13068.70373,13797.28299,5317.79587
2020/7/28,25665.09607,26391.6528,17737.26303,,,,,,2020/7/28,13665.09607,14391.6528,5737.26303
2020/7/29,25955.79301,26708.4534,17948.63219,,,,,,2020/7/29,13955.79301,14708.4534,5948.63219
2020/7/30,25885.75972,26615.88788,17894.56738,,,,,,2020/7/30,13885.75972,14615.88788,5894.56738
2020/7/31,25879.35385,26591.81922,17876.84063,,,,,,2020/7/31,13879.35385,14591.81922,5876.84063
2020/8/3,25879.35385,26591.81922,17876.84063,,,,,,2020/8/3,13879.35385,14591.81922,5876.84063
2020/8/4,25933.86964,26705.07679,17777.99568,,,,,,2020/8/4,13933.86964,14705.07679,5777.99568
2020/8/5,26162.0381,26871.62556,17880.307,,,,,,2020/8/5,14162.0381,14871.62556,5880.307
2020/8/6,26567.51201,27200.64219,17447.03336,,,,,,2020/8/6,14567.51201,15200.64219,5447.03336
2020/8/7,26668.13781,27243.40197,17272.9882,,,,,,2020/8/7,14668.13781,15243.40197,5272.9882
2020/8/10,26627.43433,27242.10475,17321.05773,,,,,,2020/8/10,14627.43433,15242.10475,5321.05773
2020/8/11,26653.28398,27283.02985,17433.24006,,,,,,2020/8/11,14653.28398,15283.02985,5433.24006
2020/8/12,26173.37084,26865.06204,17145.71005,,,,,,2020/8/12,14173.37084,14865.06204,5145.71005
2020/8/13,26200.58285,26876.67145,17199.3878,,,,,,2020/8/13,14200.58285,14876.67145,5199.3878
2020/8/14,26779.87698,27449.59749,17574.36961,,,,,,2020/8/14,14779.87698,15449.59749,5574.36961
2020/8/17,27506.12438,28181.22068,17883.40134,,,,,,2020/8/17,15506.12438,16181.22068,5883.40134
2020/8/18,27453.23536,28136.46264,18188.57907,,,,,,2020/8/18,15453.23536,16136.46264,6188.57907
2020/8/19,27076.61536,27794.07839,18245.0728,,,,,,2020/8/19,15076.61536,15794.07839,6245.0728
2020/8/20,26447.33344,27183.93148,17933.03486,,,,,,2020/8/20,14447.33344,15183.93148,5933.03486
2020/8/21,26521.2998,27288.3419,18293.74455,,,,,,2020/8/21,14521.2998,15288.3419,6293.74455
2020/8/24,26540.86081,27311.11691,18557.85013,,,,,,2020/8/24,14540.86081,15311.11691,6557.85013
2020/8/25,26319.3768,27169.25312,19001.15034,,,,,,2020/8/25,14319.3768,15169.25312,7001.15034
2020/8/26,25965.99515,26848.32841,19049.0168,,,,,,2020/8/26,13965.99515,14848.32841,7049.0168
2020/8/27,26140.7688,27022.47321,19359.07216,,,,,,2020/8/27,14140.7688,15022.47321,7359.07216
2020/8/28,26785.21021,27690.44643,19903.68846,,,,,,2020/8/28,14785.21021,15690.44643,7903.68846
2020/8/31,26814.78113,27716.80482,20157.94101,,,,,,2020/8/31,14814.78113,15716.80482,8157.94101
2020/9/1,26814.78113,27716.80482,20157.94101,,,,,,2020/9/1,14814.78113,15716.80482,8157.94101
2020/9/2,26639.58262,27550.33179,19934.4543,,,,,,2020/9/2,14639.58262,15550.33179,7934.4543
2020/9/3,26463.20369,27377.87407,19740.5216,,,,,,2020/9/3,14463.20369,15377.87407,7740.5216
2020/9/4,26097.17915,26979.64789,19593.61259,,,,,,2020/9/4,14097.17915,14979.64789,7593.61259
2020/9/7,25484.133,26347.53609,19129.23092,,,,,,2020/9/7,13484.133,14347.53609,7129.23092
2020/9/8,25429.94581,26280.48376,19163.76624,,,,,,2020/9/8,13429.94581,14280.48376,7163.76624
2020/9/9,25108.55227,25927.7129,19053.71884,,,,,,2020/9/9,13108.55227,13927.7129,7053.71884
2020/9/10,24731.14966,25589.29628,18448.71236,,,,,,2020/9/10,12731.14966,13589.29628,6448.71236
2020/9/11,24881.19368,25759.79886,18460.20499,,,,,,2020/9/11,12881.19368,13759.79886,6460.20499
2020/9/14,25009.38783,25899.02958,18513.89154,,,,,,2020/9/14,13009.38783,13899.02958,6513.89154
2020/9/15,25211.45015,26101.36445,18705.37917,,,,,,2020/9/15,13211.45015,14101.36445,6705.37917
2020/9/16,24847.57452,25726.75854,18427.82677,,,,,,2020/9/16,12847.57452,13726.75854,6427.82677
2020/9/17,24645.07634,25492.79192,18432.21967,,,,,,2020/9/17,12645.07634,13492.79192,6432.21967
2020/9/18,25170.58192,26028.41027,18875.28961,,,,,,2020/9/18,13170.58192,14028.41027,6875.28961
2020/9/21,25277.59599,26095.1394,19228.04734,,,,,,2020/9/21,13277.59599,14095.1394,7228.04734
2020/9/22,24952.30327,25776.55549,18872.72305,,,,,,2020/9/22,12952.30327,13776.55549,6872.72305
2020/9/23,24881.89804,25703.38077,18821.52935,,,,,,2020/9/23,12881.89804,13703.38077,6821.52935
2020/9/24,24325.36947,25144.44797,18303.2481,,,,,,2020/9/24,12325.36947,13144.44797,6303.2481
